subid,gender,age,language,trial.num,context.condition,item,trial.type,response,coding,color
p111,M,45,English,14,0,apples,nothing,things,other,0
p111,M,45,English,15,3,umbrellas,item,things,other,0
p111,M,45,English,16,3,cats,nothing,things,other,0
p111,M,45,English,17,2,fish,item,things,other,0
p111,M,45,English,18,1,bananas,nothing,things,other,0
p111,M,45,English,19,1,forks,nothing,things,other,0
p111,M,45,English,20,0,pencils,item,things,other,0
p111,M,45,English,21,2,purses,item,things,other,0
p111,M,45,English,22,2,donuts,item,things,other,0
p111,M,45,English,23,3,bows,nothing,things,other,0
p111,M,45,English,24,3,mittens,item,things,other,0
p111,M,45,English,25,3,phones,nothing,things,other,0
p111,M,45,English,26,2,kites,nothing,things,other,0
p111,M,45,English,27,0,balloons,nothing,things,other,0
p111,M,45,English,28,0,scissors,item,things,other,0
p111,M,45,English,29,2,cookies,nothing,things,other,0
p111,M,45,English,30,1,shovels,nothing,things,other,0
p111,M,45,English,31,0,cakes,nothing,things,other,0
p111,M,45,English,32,2,daisies,item,things,other,0
p112,M,35,english,1,1,donuts,item,a purple shirt,color,1
p112,M,35,english,2,1,rainboots,nothing,a light-green dress,color,1
p112,M,35,english,3,3,shovels,item,a yellow shirt,color,1
p112,M,35,english,4,0,phones,item,two cell phones,noun,0
p112,M,35,english,5,3,kites,item,blonde hair,color,1
p112,M,35,english,6,3,dogs,nothing,no dogs,no,0
p112,M,35,english,7,2,buckets,nothing,no buckets,no,0
p112,M,35,english,8,0,presents,item,two presents,noun,0
p112,M,35,english,9,3,scissors,nothing,no scissors,no,0
p112,M,35,english,10,1,forks,nothing,black hair,color,1
p112,M,35,english,11,1,cars,item,a green shirt on,color,1
p112,M,35,english,12,2,apples,item,a blue shirt on,color,1
p112,M,35,english,13,2,cakes,nothing,a purple shirt on,color,1
p112,M,35,english,14,1,balloons,nothing,black hair,color,1
p112,M,35,english,15,2,plants,item,red hair,color,1
p112,M,35,english,16,0,pencils,item,two pencils,noun,0
p112,M,35,english,17,2,cats,item,blonde hair,color,1
p112,M,35,english,18,2,umbrellas,nothing,a red shirt on,color,1
p112,M,35,english,19,3,cookies,item,a yellow shirt on,color,1
p112,M,35,english,20,1,fish,nothing,a blue shirt on,color,1
p112,M,35,english,21,1,mittens,item,dark brown hair,color,1
p112,M,35,english,22,1,keys,item,a red shirt on,color,1
p112,M,35,english,23,3,flowers,item,two flowers,noun,0
p112,M,35,english,24,2,crayons,nothing,black hair,color,1
p112,M,35,english,25,3,bows,nothing,no ribbon in her hair ,no,0
p112,M,35,english,26,0,guitars,nothing,has a green shirt on,color,1
p112,M,35,english,27,0,daisies,nothing,an orange shirt on,color,1
p112,M,35,english,28,0,bananas,nothing,blonde hair,color,1
p112,M,35,english,29,0,ice cream cones,nothing,a red shirt on,color,1
p112,M,35,english,30,3,carrots,nothing,no carrots,no,0
p112,M,35,english,31,0,lollipops,item,two lollypops,noun,0
p112,M,35,english,32,2,purses,item,blonde hair,color,1
p113,F,45,english,1,0,cakes,item,two birthday cakes,noun,0
p113,F,45,english,2,2,cats,item,blonde hair,color,1
p113,F,45,english,3,2,lollipops,item,two lollipops,noun,0
p113,F,45,english,4,1,shovels,item,two shovels,noun,0
p113,F,45,english,5,2,dogs,item,blue shorts on,color,1
p113,F,45,english,6,1,bows,item,pink ribbons in her hair,noun,1
p113,F,45,english,7,3,mittens,nothing,dark brown eyes,color,1
p113,F,45,english,8,3,phones,nothing,black boots,noun,1
p113,F,45,english,9,0,scissors,item,two pairs of scissors,noun,0
p113,F,45,english,10,1,rainboots,nothing,a green dress on,color,1
p113,F,45,english,11,0,balloons,nothing,black curly hair,color,1
p113,F,45,english,12,2,pencils,nothing,a nice smile,body,0
p113,F,45,english,13,1,presents,item,two gifts in her lap,noun,0
p113,F,45,english,14,1,buckets,nothing,a pink dress on,color,1
p113,F,45,english,15,3,ice cream cones,nothing,blue pants ,color,1
p113,F,45,english,16,0,purses,nothing,long legs,body,0
p113,F,45,english,17,0,bananas,nothing,blonde hair,color,1
p113,F,45,english,18,3,flowers,item,a pink headband,color,1
p113,F,45,english,19,0,daisies,item,two flowers in his hand,noun,0
p113,F,45,english,20,0,forks,nothing,curly hair,body,0
p113,F,45,english,21,3,keys,item,two keys,noun,0
p113,F,45,english,22,3,apples,item,two apples,noun,0
p113,F,45,english,23,3,carrots,item,two carrots,noun,0
p113,F,45,english,24,1,guitars,nothing,a green shirt,color,1
p113,F,45,english,25,2,plants,nothing,a navy blue shirt,color,1
p113,F,45,english,26,0,cookies,item,a serving plate,othernoun,0
p113,F,45,english,27,1,crayons,nothing,black hair,color,1
p113,F,45,english,28,2,kites,nothing,shorts on,clothing,0
p113,F,45,english,29,2,fish,nothing,a sky blue shirt on,color,1
p113,F,45,english,30,2,umbrellas,item,an umbrella to spare,noun,0
p113,F,45,english,31,3,cars,nothing,a cute smile,body,0
p113,F,45,english,32,1,donuts,item,two pink donuts,noun,1
p114,M,35,English ,1,0,presents,nothing,a yellow collar shirt on,color,1
p114,M,35,English ,2,3,flowers,item,a garden shovel in her left hand ,noun,0
p114,M,35,English ,3,1,donuts,item,"a purple shirt on, and is in front of 2 doughnuts ",noun,1
p114,M,35,English ,4,2,cats,nothing,a green dress and grey shoes on,color,1
p114,M,35,English ,5,2,fish,item,a baby blue shirt on and 2 green fishes in her left hand ,noun,1
p114,M,35,English ,6,2,cookies,item,"a yellow shirt on, and is holding a tray with 2 cookies",noun,1
p114,M,35,English ,7,1,lollipops,nothing,a blue shirt on with his left hand extended out,color,1
p114,M,35,English ,8,1,plants,item,a blue shirt on and has 2 green plants on a table in front of him,noun,1
p114,M,35,English ,9,3,scissors,item,a green shirt on and is holding 2 pairs of scissors in her left hand,noun,1
p114,M,35,English ,10,2,phones,nothing,a red shirt with a brown skirt on,color,1
p114,M,35,English ,11,3,ice cream cones,item,an orange shirt on and is holding 2 pink ice cream cones,noun,1
p114,M,35,English ,12,3,mittens,nothing,dark brown hair and a purple dress on ,color,1
p114,M,35,English ,13,2,cakes,nothing,dark brown hair and a purple shirt on ,color,1
p114,M,35,English ,14,0,bananas,item,"blonds hair, a red shirt on and is holding 2 yellow bananas in his left hand",noun,1
p114,M,35,English ,15,3,keys,nothing,black hair and an orange shirt on,color,1
p114,M,35,English ,16,2,forks,nothing,black hair and a blue shirt on,color,1
p114,M,35,English ,17,1,carrots,nothing,ligh brown hair with a hot pink head band on,color,1
p114,M,35,English ,18,2,kites,item,blonde hair and a green shirt on,color,1
p114,M,35,English ,19,1,purses,nothing,"blonds hair, a purple blouse and grey skirt on",color,1
p114,M,35,English ,20,0,dogs,item,"brown hair, green shirt and 2 dogs beside him",noun,1
p114,M,35,English ,21,0,pencils,item,"blonde hair, maroon shirt and 2 pencils in frond of him",noun,1
p114,M,35,English ,22,0,bows,nothing,"black pigtails, and a yellow dress on",color,1
p114,M,35,English ,23,2,guitars,item,"black hair, a green shirt on and 2 beige guitars in front of him",noun,1
p114,M,35,English ,24,0,crayons,nothing,"black hair, and a red shirt on",color,1
p114,M,35,English ,25,0,rainboots,nothing,"dark medium brown hair, and is wearing a green dress",color,1
p114,M,35,English ,26,3,shovels,nothing,"medium brown hair, a yellow shirt and grey skirt on",color,1
p114,M,35,English ,27,1,cars,item,"black hair, green shirt on and is holding a red car",noun,1
p114,M,35,English ,28,1,balloons,item,"black hair, green shirt and is holding 2 green balloons in her left hand",noun,1
p114,M,35,English ,29,3,apples,item,"blonde hair, wearing a blue shirt and is holding 2 apples in his left hand",noun,1
p114,M,35,English ,30,3,umbrellas,nothing,"black hair, and a red shirt on",color,1
p114,M,35,English ,31,1,buckets,nothing,light brown hair and is wearing a deep pink dress. ,color,1
p114,M,35,English ,32,0,daisies,item,"medium brown hair, orange shirt and is holding 2 flowers in his left hand. ",noun,1
p115,M,65,engish,1,1,ice cream cones,item,two ice cream cones,noun,0
p115,M,65,engish,2,3,presents,item,a yellow shirt,color,1
p115,M,65,engish,3,3,cats,nothing,a green dress and no cats.,no,1
p115,M,65,engish,4,3,phones,item,two cell phones and a red blouse.,noun,1
p115,M,65,engish,5,0,cars,item,two red cars,noun,1
p115,M,65,engish,6,1,carrots,item,a maroon shirt.,color,1
p115,M,65,engish,7,0,scissors,nothing,a green shirt.,color,1
p115,M,65,engish,8,0,purses,nothing,a purple top.,color,1
p115,M,65,engish,9,2,cookies,item,a yellow shirt.,color,1
p115,M,65,engish,10,1,cakes,item, apurple shirt and two birthday cakes.,noun,1
p115,M,65,engish,11,2,mittens,nothing,a purple dress,color,1
p115,M,65,engish,12,2,balloons,item,a green shirt.,color,1
p115,M,65,engish,13,3,fish,item,a blue shirt.,color,1
p115,M,65,engish,14,2,keys,nothing,a red shirt.,color,1
p115,M,65,engish,15,0,donuts,nothing,a purple shirt,color,1
p115,M,65,engish,16,1,daisies,nothing,an orange shirt.,color,1
p115,M,65,engish,17,2,crayons,nothing,a red shirt.,color,1
p115,M,65,engish,18,0,rainboots,item,blue boots.,noun,1
p115,M,65,engish,19,0,pencils,item,two pencils.,noun,0
p115,M,65,engish,20,1,plants,item,a blue shirt,color,1
p115,M,65,engish,21,0,guitars,nothing,a green shirt.,color,1
p115,M,65,engish,22,1,buckets,nothing,a red dress.,color,1
p115,M,65,engish,23,0,forks,item,two forks,noun,0
p115,M,65,engish,24,3,apples,nothing,a blue shirt.,color,1
p115,M,65,engish,25,2,flowers,item,an orange shirt,color,1
p115,M,65,engish,26,3,shovels,item,a yellow shirt.,color,1
p115,M,65,engish,27,1,kites,nothing,a  green shirt.,color,1
p115,M,65,engish,28,2,umbrellas,item,a red shirt.,color,1
p115,M,65,engish,29,3,bananas,nothing,a red shirt.,color,1
p115,M,65,engish,30,3,lollipops,nothing,a blue shirt.,color,1
p115,M,65,engish,31,2,bows,nothing,a yellow dress.,color,1
p115,M,65,engish,32,1,dogs,nothing,a green shirt.,color,1
p116,F,45,English,1,0,donuts,item,two doughnuts,noun,0
p116,F,45,English,2,0,crayons,nothing,a red shirt,color,1
p116,F,45,English,3,2,plants,item,two potted plants and red hair,noun,1
p116,F,45,English,4,1,lollipops,nothing,nothing in his hand,nothing,0
p116,F,45,English,5,3,guitars,nothing,A green shirt,color,1
p116,F,45,English,6,3,presents,nothing,no presents,no,0
p116,F,45,English,7,2,rainboots,item,A green dress on,color,1
p116,F,45,English,8,3,bananas,nothing,a red shirt and blonde hair,color,1
p116,F,45,English,9,0,phones,nothing,brown hair and a pink shirt,color,1
p116,F,45,English,10,3,forks,item,two forks,noun,0
p116,F,45,English,11,1,flowers,nothing,no flowers,no,0
p116,F,45,English,12,2,keys,nothing,a red shirt and black hair,color,1
p116,F,45,English,13,0,buckets,nothing,black shoes,color,1
p116,F,45,English,14,1,bows,item,a yellow dress,color,1
p116,F,45,English,15,1,apples,item,two apples,noun,0
p116,F,45,English,16,0,fish,item,two fish and a fishing pole,noun,0
p116,F,45,English,17,2,cookies,nothing,no cookies,no,0
p116,F,45,English,18,3,shovels,item,a yellow shirt,color,1
p116,F,45,English,19,2,pencils,item,a burgundy shirt and blonde hair,color,1
p116,F,45,English,20,1,umbrellas,nothing,a red shirt,color,1
p116,F,45,English,21,1,mittens,item,blue gloves,color,1
p116,F,45,English,22,2,cakes,nothing,no cake,no,0
p116,F,45,English,23,0,scissors,item,two pair of scissors,noun,0
p116,F,45,English,24,3,kites,item,a pair of kites,noun,0
p116,F,45,English,25,3,cars,nothing,no cars,no,0
p116,F,45,English,26,1,balloons,item,a green shirt and green balloons,noun,1
p116,F,45,English,27,2,purses,item,blonde hair,color,1
p116,F,45,English,28,0,daisies,item,two daisies,noun,0
p116,F,45,English,29,3,dogs,item,two dogs,noun,0
p116,F,45,English,30,1,ice cream cones,nothing,nothing in his hand,nothing,0
p116,F,45,English,31,2,carrots,nothing,a basket,othernoun,0
p116,F,45,English,32,0,cats,nothing,blonde hair,color,1
p117,F,25,english,1,1,crayons,nothing,crayons,noun,0
p117,F,25,english,2,3,cookies,nothing,a tray,othernoun,0
p117,F,25,english,3,2,cars,item,toy cars,noun,0
p117,F,25,english,4,3,daisies,item,flowers,noun,0
p117,F,25,english,5,1,forks,nothing,nothing,nothing,0
p117,F,25,english,6,3,shovels,nothing,nothing,nothing,0
p117,F,25,english,7,0,plants,nothing,nothing,nothing,0
p117,F,25,english,8,0,bows,nothing,a yellow dress,color,1
p117,F,25,english,9,1,presents,nothing,a yellow shirt,color,1
p117,F,25,english,10,2,scissors,item,two siscors,noun,0
p117,F,25,english,11,0,umbrellas,item,two umbrellas,noun,0
p117,F,25,english,12,2,donuts,item,two donuts,noun,0
p117,F,25,english,13,3,mittens,nothing,a purple dress,color,1
p117,F,25,english,14,2,buckets,nothing,a pink dress,color,1
p117,F,25,english,15,2,dogs,item,two dogs,noun,0
p117,F,25,english,16,0,balloons,item,two balloons,noun,0
p117,F,25,english,17,3,keys,nothing,a orange tshirt,color,1
p117,F,25,english,18,3,purses,item,two purses,noun,0
p117,F,25,english,19,2,pencils,nothing,a maroon shirt,color,1
p117,F,25,english,20,3,rainboots,item,a green dress,color,1
p117,F,25,english,21,1,flowers,item,a basket with two flowers,noun,0
p117,F,25,english,22,3,kites,item,two kites,noun,0
p117,F,25,english,23,1,carrots,item,two carrots,noun,0
p117,F,25,english,24,2,cakes,nothing,a blue shirt,color,1
p117,F,25,english,25,2,fish,nothing,a blue shirt,color,1
p117,F,25,english,26,1,phones,item,two phones,noun,0
p117,F,25,english,27,1,bananas,item,two bananas,noun,0
p117,F,25,english,28,0,apples,item,two apples,noun,0
p117,F,25,english,29,0,guitars,nothing,a green shirt,color,1
p117,F,25,english,30,0,lollipops,nothing,a blue shirt,color,1
p117,F,25,english,31,1,cats,nothing,a blue dress,color,1
p117,F,25,english,32,0,ice cream cones,item,two ice cream cones,noun,0
p118,M,45,English,1,1,kites,nothing,empty hands.,empty,0
p118,M,45,English,2,2,bananas,item,two bananas.,noun,0
p118,M,45,English,3,0,cats,nothing,blonde hair.,color,1
p118,M,45,English,4,1,crayons,item,two crayons.,noun,0
p118,M,45,English,5,2,presents,nothing,black shoes.,color,1
p118,M,45,English,6,1,phones,item,two walkie-talkies.,noun,0
p118,M,45,English,7,0,flowers,nothing,a gardening trowel.,othernoun,0
p118,M,45,English,8,1,buckets,item,two green pails.,noun,1
p118,M,45,English,9,2,cars,nothing,dark eyes.,body,0
p118,M,45,English,10,3,donuts,nothing,black hair.,color,1
p118,M,45,English,11,0,daisies,item,two flowers.,noun,0
p118,M,45,English,12,2,umbrellas,nothing,his arms outspread.,body,0
p118,M,45,English,13,2,purses,item,two bags.,noun,0
p118,M,45,English,14,0,keys,item,two keys.,noun,0
p118,M,45,English,15,1,fish,nothing,brown hair.,color,1
p118,M,45,English,16,2,pencils,item,two pencils,noun,0
p118,M,45,English,17,2,dogs,nothing,brown hair,color,1
p118,M,45,English,18,1,cookies,item,two cookies,noun,0
p118,M,45,English,19,3,scissors,nothing,brown hair,color,1
p118,M,45,English,20,0,forks,nothing,black hair,color,1
p118,M,45,English,21,2,cakes,item,two birthday cakes,noun,0
p118,M,45,English,22,3,bows,item,pigtails,body,0
p118,M,45,English,23,0,apples,nothing,blonde hair,color,1
p118,M,45,English,24,0,lollipops,item,two big lollipops,noun,0
p118,M,45,English,25,1,shovels,nothing,brown hair,color,1
p118,M,45,English,26,1,carrots,nothing,a pink hairband,color,1
p118,M,45,English,27,3,rainboots,nothing,brown hair,color,1
p118,M,45,English,28,0,guitars,item,two guitars,noun,0
p118,M,45,English,29,3,ice cream cones,item,two ice cream cones,noun,0
p118,M,45,English,30,3,plants,item,two potted plants,noun,0
p118,M,45,English,31,3,balloons,item,two green balloons,noun,1
p118,M,45,English,32,3,mittens,nothing,brown hair,color,1
p119,M,25,English,1,2,pencils,item,a red shirt,color,1
p119,M,25,English,2,0,bows,item,a bowtie in her hair,noun,0
p119,M,25,English,3,0,umbrellas,item,two umbrellas,noun,0
p119,M,25,English,4,0,keys,item,a pair of keys,noun,0
p119,M,25,English,5,2,scissors,nothing,brown hair,color,1
p119,M,25,English,6,3,daisies,nothing,a orange shirt,color,1
p119,M,25,English,7,1,crayons,item,two crayons,noun,0
p119,M,25,English,8,0,fish,nothing,a light blue shirt,color,1
p119,M,25,English,9,3,bananas,item,a red shirt,color,1
p119,M,25,English,10,2,rainboots,nothing,a light green dress,color,1
p119,M,25,English,11,0,shovels,nothing,a yellow shirt,color,1
p119,M,25,English,12,3,apples,nothing,blonde hair,color,1
p119,M,25,English,13,1,flowers,nothing,an empty basket,empty,0
p119,M,25,English,14,1,kites,item,two kites,noun,0
p119,M,25,English,15,1,carrots,nothing,a red shirt,color,1
p119,M,25,English,16,3,purses,nothing,empty hands,empty,0
p119,M,25,English,17,1,balloons,item,two green balloons,noun,1
p119,M,25,English,18,2,forks,nothing,an empty table,empty,0
p119,M,25,English,19,1,cats,item,two cats,noun,0
p119,M,25,English,20,3,lollipops,item,a blue shirt,color,1
p119,M,25,English,21,0,cars,nothing,a green shirt,color,1
p119,M,25,English,22,1,dogs,nothing,a green shirt,color,1
p119,M,25,English,23,0,plants,nothing,a blue shirt,color,1
p119,M,25,English,24,2,cakes,nothing,a purple shirt,color,1
p119,M,25,English,25,1,ice cream cones,nothing,an orange shirt,color,1
p119,M,25,English,26,3,mittens,item,a purple dress,color,1
p119,M,25,English,27,0,buckets,item,two buckets,noun,0
p119,M,25,English,28,3,phones,item,two phones,noun,0
p119,M,25,English,29,2,guitars,item,two guitars,noun,0
p119,M,25,English,30,2,cookies,item,two cookies,noun,0
p119,M,25,English,31,2,donuts,item,two donuts,noun,0
p119,M,25,English,32,3,presents,nothing,emtpy hands,body,0
p12,M,65,English,1,2,balloons,nothing,no balloons,no,0
p12,M,65,English,2,3,bananas,nothing,no bananas,no,0
p12,M,65,English,3,1,forks,nothing,no forks,no,0
p12,M,65,English,4,3,presents,item,two presents,noun,0
p12,M,65,English,5,2,umbrellas,nothing,no umbrellas,no,0
p12,M,65,English,6,3,purses,item,blonde hair,color,1
p12,M,65,English,7,2,apples,item,two apples,noun,0
p12,M,65,English,8,3,rainboots,nothing,no socks,no,0
