"","subid","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"1412",395,"25","english",4,3,"cakes",TRUE,1,1298,"positive","item"
"1413",395,"25","english",5,0,"phones",FALSE,1,1178,"positive","nothing"
"1414",395,"25","english",6,2,"lollipops",FALSE,1,878,"positive","nothing"
"1415",395,"25","english",7,1,"kites",FALSE,1,1277,"positive","nothing"
"1416",395,"25","english",8,2,"bows",TRUE,1,1428,"positive","item"
"1417",395,"25","english",9,3,"mittens",TRUE,1,1674,"negative","nothing"
"1418",395,"25","english",10,0,"buckets",TRUE,1,1191,"negative","nothing"
"1419",395,"25","english",11,0,"cars",FALSE,1,2292,"negative","item"
"1420",395,"25","english",12,1,"apples",TRUE,1,1160,"negative","nothing"
"1421",395,"25","english",13,2,"fish",FALSE,1,1334,"negative","item"
"1422",395,"25","english",14,2,"crayons",TRUE,1,1054,"negative","nothing"
"1423",395,"25","english",15,3,"shovels",FALSE,1,1601,"positive","nothing"
"1424",395,"25","english",16,0,"keys",FALSE,1,876,"negative","item"
"1425",395,"25","english",17,2,"purses",TRUE,1,1728,"negative","nothing"
"1426",395,"25","english",18,3,"rainboots",TRUE,1,1179,"negative","nothing"
"1427",395,"25","english",19,3,"donuts",FALSE,1,1115,"negative","item"
"1428",395,"25","english",20,2,"pencils",FALSE,1,1703,"positive","nothing"
"1429",395,"25","english",21,1,"cats",TRUE,1,1210,"positive","item"
"1430",395,"25","english",22,1,"forks",FALSE,1,922,"positive","nothing"
"1431",395,"25","english",23,3,"dogs",FALSE,1,953,"positive","nothing"
"1432",395,"25","english",24,0,"carrots",TRUE,1,979,"positive","item"
"1433",395,"25","english",25,3,"bananas",FALSE,1,1153,"negative","item"
"1434",395,"25","english",26,0,"umbrellas",TRUE,1,1454,"positive","item"
"1435",395,"25","english",27,2,"ice cream cones",FALSE,1,1716,"negative","item"
"1436",395,"25","english",28,3,"scissors",TRUE,1,968,"positive","item"
"1437",395,"25","english",29,2,"guitars",TRUE,1,816,"positive","item"
"1438",395,"25","english",30,1,"plants",TRUE,1,991,"negative","nothing"
"1439",395,"25","english",31,1,"balloons",TRUE,1,1121,"positive","item"
"1440",395,"25","english",32,0,"presents",FALSE,1,1200,"positive","nothing"
"1441",347,"35","english",1,0,"umbrellas",TRUE,1,1247,"negative","nothing"
"1442",347,"35","english",2,3,"cars",TRUE,1,1597,"positive","item"
"1443",347,"35","english",3,2,"keys",TRUE,1,783,"positive","item"
"1444",347,"35","english",4,1,"mittens",TRUE,1,769,"positive","item"
"1445",347,"35","english",5,1,"dogs",TRUE,1,1099,"negative","nothing"
"1446",347,"35","english",6,0,"purses",TRUE,1,1483,"negative","nothing"
"1447",347,"35","english",7,3,"cats",TRUE,1,992,"negative","nothing"
"1448",347,"35","english",8,1,"cookies",FALSE,1,1193,"negative","item"
"1449",347,"35","english",9,2,"ice cream cones",TRUE,1,1142,"positive","item"
"1450",347,"35","english",10,1,"kites",FALSE,1,698,"positive","nothing"
"1451",347,"35","english",11,3,"cakes",FALSE,1,949,"positive","nothing"
"1452",347,"35","english",12,1,"buckets",TRUE,1,1263,"negative","nothing"
"1453",347,"35","english",13,1,"crayons",FALSE,1,1088,"positive","nothing"
"1454",347,"35","english",14,1,"guitars",FALSE,1,837,"negative","item"
"1455",347,"35","english",15,2,"flowers",TRUE,1,1277,"negative","nothing"
"1456",347,"35","english",16,2,"lollipops",FALSE,1,786,"positive","nothing"
"1457",347,"35","english",17,0,"apples",FALSE,1,995,"positive","nothing"
"1458",347,"35","english",18,0,"bananas",FALSE,1,1027,"positive","nothing"
"1459",347,"35","english",19,0,"presents",FALSE,1,1097,"negative","item"
"1460",347,"35","english",20,3,"forks",TRUE,1,1184,"negative","nothing"
"1461",347,"35","english",21,3,"shovels",FALSE,1,1186,"negative","item"
"1462",347,"35","english",22,3,"daisies",FALSE,0,1144,"positive","item"
"1463",347,"35","english",23,2,"bows",FALSE,1,2410,"negative","item"
"1464",347,"35","english",24,0,"balloons",TRUE,1,1114,"positive","item"
"1465",347,"35","english",25,2,"donuts",FALSE,1,886,"negative","item"
"1466",347,"35","english",26,0,"phones",TRUE,1,1327,"positive","item"
"1467",347,"35","english",27,1,"scissors",TRUE,1,1164,"positive","item"
"1468",347,"35","english",28,2,"plants",FALSE,1,1443,"positive","nothing"
"1469",347,"35","english",29,3,"pencils",FALSE,1,937,"positive","nothing"
"1470",347,"35","english",30,2,"rainboots",TRUE,1,1744,"negative","nothing"
"1471",347,"35","english",31,0,"carrots",FALSE,1,1756,"negative","item"
"1472",347,"35","english",32,3,"fish",FALSE,1,1270,"negative","item"
"1473",223,"55","English",1,3,"plants",TRUE,1,1769,"negative","nothing"
"1474",223,"55","English",2,1,"shovels",FALSE,1,1610,"positive","nothing"
"1475",223,"55","English",3,1,"presents",TRUE,1,1413,"negative","nothing"
"1476",223,"55","English",4,2,"balloons",TRUE,1,1038,"negative","nothing"
"1477",223,"55","English",5,3,"cookies",TRUE,1,1259,"positive","item"
"1478",223,"55","English",6,2,"mittens",TRUE,1,961,"positive","item"
"1479",223,"55","English",7,1,"donuts",FALSE,1,1217,"negative","item"
"1480",223,"55","English",8,1,"kites",TRUE,1,1401,"negative","nothing"
"1481",223,"55","English",9,0,"carrots",TRUE,1,2897,"negative","nothing"
"1482",223,"55","English",10,1,"phones",FALSE,1,3697,"negative","item"
"1483",223,"55","English",11,1,"ice cream cones",TRUE,1,1757,"positive","item"
"1484",223,"55","English",12,3,"keys",FALSE,1,1205,"positive","nothing"
"1485",223,"55","English",13,3,"buckets",FALSE,1,1458,"positive","nothing"
"1486",223,"55","English",14,1,"rainboots",TRUE,1,1005,"positive","item"
"1487",223,"55","English",15,2,"forks",FALSE,1,1128,"negative","item"
"1488",223,"55","English",16,0,"lollipops",FALSE,1,1144,"negative","item"
"1489",223,"55","English",17,2,"cakes",FALSE,1,1416,"positive","nothing"
"1490",223,"55","English",18,0,"cats",TRUE,1,2194,"negative","nothing"
"1491",223,"55","English",19,2,"dogs",TRUE,1,1189,"negative","nothing"
"1492",223,"55","English",20,0,"purses",FALSE,1,1415,"positive","nothing"
"1493",223,"55","English",21,2,"daisies",TRUE,1,893,"positive","item"
"1494",223,"55","English",22,3,"pencils",TRUE,1,836,"positive","item"
"1495",223,"55","English",23,0,"cars",TRUE,1,724,"positive","item"
"1496",223,"55","English",24,3,"scissors",TRUE,1,1668,"negative","nothing"
"1497",223,"55","English",25,0,"bows",FALSE,1,929,"negative","item"
"1498",223,"55","English",26,1,"crayons",FALSE,1,1050,"positive","nothing"
"1499",223,"55","English",27,0,"fish",FALSE,1,1272,"positive","nothing"
"1500",223,"55","English",28,2,"flowers",FALSE,1,1249,"negative","item"
"1501",223,"55","English",29,3,"apples",TRUE,0,1517,"negative","item"
"1502",223,"55","English",30,2,"bananas",FALSE,1,1191,"positive","nothing"
"1503",223,"55","English",31,0,"umbrellas",TRUE,1,1330,"positive","item"
"1504",223,"55","English",32,3,"guitars",FALSE,1,1046,"negative","item"
"1505",75,"35","English",1,2,"bows",FALSE,1,1626,"negative","item"
"1506",75,"35","English",2,0,"ice cream cones",TRUE,1,1520,"negative","nothing"
"1507",75,"35","English",3,2,"umbrellas",FALSE,1,1180,"positive","nothing"
"1508",75,"35","English",4,3,"apples",TRUE,1,1186,"negative","nothing"
"1509",75,"35","English",5,1,"balloons",FALSE,1,1033,"positive","nothing"
"1510",75,"35","English",6,1,"plants",FALSE,1,1310,"negative","item"
"1511",75,"35","English",7,1,"shovels",TRUE,1,1277,"negative","nothing"
"1512",75,"35","English",8,0,"forks",TRUE,1,2737,"negative","nothing"
"1513",75,"35","English",9,2,"lollipops",TRUE,1,842,"positive","item"
"1514",75,"35","English",10,0,"pencils",TRUE,1,1578,"positive","item"
"1515",75,"35","English",11,3,"flowers",TRUE,1,1460,"negative","nothing"
"1516",75,"35","English",12,1,"bananas",TRUE,1,740,"positive","item"
"1517",75,"35","English",13,0,"daisies",FALSE,1,1120,"negative","item"
"1518",75,"35","English",14,3,"guitars",FALSE,1,1579,"positive","nothing"
"1519",75,"35","English",15,0,"cars",FALSE,1,1228,"positive","nothing"
"1520",75,"35","English",16,0,"dogs",TRUE,1,567,"positive","item"
"1521",75,"35","English",17,1,"carrots",TRUE,1,1662,"positive","item"
"1522",75,"35","English",18,1,"fish",TRUE,1,940,"negative","nothing"
"1523",75,"35","English",19,1,"presents",FALSE,1,1140,"negative","item"
"1524",75,"35","English",20,0,"scissors",FALSE,1,939,"positive","nothing"
"1525",75,"35","English",21,3,"phones",FALSE,1,1040,"negative","item"
"1526",75,"35","English",22,3,"mittens",FALSE,1,1426,"positive","nothing"
"1527",75,"35","English",23,3,"donuts",FALSE,1,1181,"negative","item"
"1528",75,"35","English",24,2,"rainboots",TRUE,1,1219,"negative","nothing"
"1529",75,"35","English",25,3,"buckets",TRUE,1,1228,"positive","item"
"1530",75,"35","English",26,2,"cookies",TRUE,1,734,"positive","item"
"1531",75,"35","English",27,1,"cats",FALSE,1,744,"positive","nothing"
"1532",75,"35","English",28,0,"kites",FALSE,1,1049,"negative","item"
"1533",75,"35","English",29,2,"keys",FALSE,1,696,"positive","nothing"
"1534",75,"35","English",30,3,"cakes",TRUE,1,781,"positive","item"
"1535",75,"35","English",31,2,"crayons",TRUE,1,1333,"negative","nothing"
"1536",75,"35","English",32,2,"purses",FALSE,1,1344,"negative","item"
"1537",250,"35","English",1,3,"cookies",FALSE,1,1800,"negative","item"
"1538",250,"35","English",2,0,"daisies",TRUE,1,1876,"positive","item"
"1539",250,"35","English",3,1,"guitars",FALSE,1,1743,"positive","nothing"
"1540",250,"35","English",4,1,"cats",FALSE,1,2007,"negative","item"
"1541",250,"35","English",5,1,"kites",FALSE,1,1444,"positive","nothing"
"1542",250,"35","English",6,1,"presents",TRUE,1,2303,"negative","nothing"
"1543",250,"35","English",7,2,"plants",TRUE,1,1647,"negative","nothing"
"1544",250,"35","English",8,3,"phones",FALSE,1,2360,"positive","nothing"
"1545",250,"35","English",9,2,"apples",FALSE,1,1473,"positive","nothing"
"1546",250,"35","English",10,0,"ice cream cones",TRUE,1,1802,"negative","nothing"
"1547",250,"35","English",11,3,"cakes",FALSE,1,2395,"negative","item"
"1548",250,"35","English",12,3,"cars",TRUE,1,1332,"positive","item"
"1549",250,"35","English",13,2,"keys",TRUE,1,1098,"positive","item"
"1550",250,"35","English",14,2,"shovels",FALSE,1,1580,"positive","nothing"
"1551",250,"35","English",15,0,"lollipops",FALSE,1,1237,"negative","item"
"1552",250,"35","English",16,3,"dogs",TRUE,1,2143,"negative","nothing"
"1553",250,"35","English",17,0,"fish",TRUE,1,1835,"negative","nothing"
"1554",250,"35","English",18,2,"scissors",TRUE,1,1471,"negative","nothing"
"1555",250,"35","English",19,1,"bananas",TRUE,1,878,"positive","item"
"1556",250,"35","English",20,1,"pencils",TRUE,1,1393,"negative","nothing"
"1557",250,"35","English",21,2,"crayons",FALSE,1,2081,"negative","item"
"1558",250,"35","English",22,1,"balloons",TRUE,1,1365,"positive","item"
"1559",250,"35","English",23,0,"forks",FALSE,1,1846,"positive","nothing"
"1560",250,"35","English",24,3,"flowers",TRUE,1,1486,"positive","item"
"1561",250,"35","English",25,1,"purses",FALSE,1,1962,"negative","item"
"1562",250,"35","English",26,0,"mittens",FALSE,1,2598,"positive","nothing"
"1563",250,"35","English",27,3,"umbrellas",FALSE,1,1504,"positive","nothing"
"1564",250,"35","English",28,2,"carrots",FALSE,1,2520,"negative","item"
"1565",250,"35","English",29,0,"donuts",FALSE,1,1461,"negative","item"
"1566",250,"35","English",30,3,"buckets",FALSE,0,1816,"negative","nothing"
"1567",250,"35","English",31,2,"rainboots",TRUE,1,2050,"positive","item"
"1568",250,"35","English",32,0,"bows",TRUE,1,1330,"positive","item"
"1569",267,"35","English",1,2,"mittens",FALSE,1,1616,"positive","nothing"
"1570",267,"35","English",2,2,"buckets",TRUE,1,1267,"negative","nothing"
"1571",267,"35","English",3,3,"scissors",FALSE,1,1232,"negative","item"
"1572",267,"35","English",4,0,"shovels",TRUE,1,1480,"negative","nothing"
"1573",267,"35","English",5,1,"cakes",TRUE,1,1043,"positive","item"
"1574",267,"35","English",6,2,"plants",FALSE,1,865,"negative","item"
"1575",267,"35","English",7,3,"phones",FALSE,1,1457,"positive","nothing"
"1576",267,"35","English",8,0,"guitars",TRUE,1,828,"positive","item"
"1577",267,"35","English",9,0,"bows",FALSE,0,1583,"negative","nothing"
"1578",267,"35","English",10,2,"dogs",TRUE,1,797,"positive","item"
"1579",267,"35","English",11,3,"ice cream cones",FALSE,1,1082,"positive","nothing"
"1580",267,"35","English",12,3,"umbrellas",TRUE,1,955,"negative","nothing"
"1581",267,"35","English",13,3,"purses",TRUE,1,1059,"positive","item"
"1582",267,"35","English",14,2,"pencils",FALSE,1,1173,"positive","nothing"
"1583",267,"35","English",15,3,"fish",FALSE,1,1017,"negative","item"
"1584",267,"35","English",16,0,"bananas",TRUE,1,938,"positive","item"
"1585",267,"35","English",17,1,"crayons",TRUE,1,1126,"negative","nothing"
"1586",267,"35","English",18,1,"kites",TRUE,1,1075,"negative","nothing"
"1587",267,"35","English",19,1,"presents",TRUE,1,890,"positive","item"
"1588",267,"35","English",20,0,"forks",FALSE,1,1274,"positive","nothing"
"1589",267,"35","English",21,1,"lollipops",FALSE,1,1390,"positive","nothing"
"1590",267,"35","English",22,0,"flowers",FALSE,1,1457,"negative","item"
"1591",267,"35","English",23,3,"balloons",TRUE,1,1787,"positive","item"
"1592",267,"35","English",24,3,"carrots",TRUE,1,1352,"negative","nothing"
"1593",267,"35","English",25,2,"daisies",TRUE,1,1527,"negative","nothing"
"1594",267,"35","English",26,2,"cats",TRUE,1,1121,"positive","item"
"1595",267,"35","English",27,0,"apples",TRUE,0,1691,"positive","nothing"
"1596",267,"35","English",28,1,"cars",FALSE,1,1995,"negative","item"
"1597",267,"35","English",29,1,"rainboots",FALSE,1,2433,"positive","nothing"
"1598",267,"35","English",30,1,"keys",FALSE,1,3389,"negative","item"
"1599",267,"35","English",31,2,"cookies",FALSE,1,2875,"negative","item"
"1600",267,"35","English",32,0,"donuts",FALSE,1,1185,"negative","item"
"1601",436,"25","English",1,3,"carrots",FALSE,1,1862,"positive","nothing"
"1602",436,"25","English",2,0,"lollipops",FALSE,0,971,"negative","nothing"
"1603",436,"25","English",3,0,"cars",TRUE,1,707,"positive","item"
"1604",436,"25","English",4,2,"mittens",TRUE,0,779,"positive","nothing"
"1605",436,"25","English",5,3,"scissors",TRUE,1,845,"positive","item"
"1606",436,"25","English",6,1,"buckets",TRUE,1,923,"negative","nothing"
"1607",436,"25","English",7,3,"plants",FALSE,1,826,"positive","nothing"
"1608",436,"25","English",8,0,"balloons",TRUE,1,1407,"negative","nothing"
"1609",436,"25","English",9,0,"rainboots",FALSE,1,1384,"positive","nothing"
"1610",436,"25","English",10,2,"crayons",TRUE,1,1450,"negative","nothing"
"1611",436,"25","English",11,0,"umbrellas",FALSE,1,906,"negative","item"
"1612",436,"25","English",12,2,"phones",TRUE,0,1001,"negative","item"
"1613",436,"25","English",13,1,"ice cream cones",FALSE,1,1252,"negative","item"
"1614",436,"25","English",14,2,"fish",TRUE,1,628,"positive","item"
"1615",436,"25","English",15,2,"donuts",FALSE,1,602,"negative","item"
"1616",436,"25","English",16,0,"dogs",TRUE,1,591,"positive","item"
"1617",436,"25","English",17,2,"flowers",TRUE,1,1112,"negative","nothing"
"1618",436,"25","English",18,0,"shovels",FALSE,1,1140,"negative","item"
"1619",436,"25","English",19,1,"daisies",TRUE,1,1753,"positive","item"
"1620",436,"25","English",20,3,"kites",FALSE,0,1036,"negative","nothing"
"1621",436,"25","English",21,1,"purses",FALSE,1,1097,"positive","nothing"
"1622",436,"25","English",22,0,"pencils",FALSE,1,1206,"positive","nothing"
"1623",436,"25","English",23,3,"forks",TRUE,1,1126,"positive","item"
"1624",436,"25","English",24,1,"bows",TRUE,1,982,"positive","item"
"1625",436,"25","English",25,3,"cakes",TRUE,1,1066,"negative","nothing"
"1626",436,"25","English",26,3,"cats",FALSE,1,735,"negative","item"
"1627",436,"25","English",27,2,"cookies",TRUE,1,657,"positive","item"
"1628",436,"25","English",28,1,"bananas",FALSE,1,800,"negative","item"
"1629",436,"25","English",29,1,"keys",TRUE,0,733,"positive","nothing"
"1630",436,"25","English",30,3,"apples",FALSE,1,754,"negative","item"
"1631",436,"25","English",31,1,"guitars",TRUE,1,784,"negative","nothing"
"1632",436,"25","English",32,2,"presents",FALSE,1,955,"positive","nothing"
"1633",303,"35","english",1,0,"lollipops",TRUE,1,1326,"positive","item"
"1634",303,"35","english",2,3,"mittens",TRUE,1,1345,"positive","item"
"1635",303,"35","english",3,1,"presents",FALSE,1,1567,"negative","item"
"1636",303,"35","english",4,0,"purses",FALSE,1,984,"negative","item"
"1637",303,"35","english",5,1,"crayons",TRUE,1,1259,"positive","item"
"1638",303,"35","english",6,2,"donuts",FALSE,1,776,"negative","item"
"1639",303,"35","english",7,2,"balloons",FALSE,1,1147,"positive","nothing"
"1640",303,"35","english",8,3,"cars",TRUE,1,1054,"negative","nothing"
"1641",303,"35","english",9,1,"dogs",FALSE,1,2478,"positive","nothing"
"1642",303,"35","english",10,1,"carrots",TRUE,1,1255,"negative","nothing"
"1643",303,"35","english",11,2,"apples",TRUE,1,957,"positive","item"
"1644",303,"35","english",12,2,"rainboots",TRUE,1,1077,"negative","nothing"
"1645",303,"35","english",13,3,"guitars",FALSE,1,1686,"negative","item"
"1646",303,"35","english",14,3,"keys",TRUE,1,845,"positive","item"
"1647",303,"35","english",15,0,"phones",TRUE,1,1605,"negative","nothing"
"1648",303,"35","english",16,1,"pencils",TRUE,1,1309,"negative","nothing"
"1649",303,"35","english",17,0,"daisies",FALSE,1,1377,"positive","nothing"
"1650",303,"35","english",18,3,"plants",TRUE,1,1989,"negative","nothing"
"1651",303,"35","english",19,1,"scissors",FALSE,1,1218,"positive","nothing"
"1652",303,"35","english",20,0,"cookies",TRUE,1,1476,"negative","nothing"
"1653",303,"35","english",21,3,"bows",FALSE,1,1050,"positive","nothing"
"1654",303,"35","english",22,2,"umbrellas",TRUE,1,1131,"negative","nothing"
"1655",303,"35","english",23,3,"bananas",FALSE,1,1671,"positive","nothing"
"1656",303,"35","english",24,2,"kites",FALSE,1,1322,"positive","nothing"
"1657",303,"35","english",25,3,"forks",FALSE,1,1034,"negative","item"
"1658",303,"35","english",26,0,"shovels",FALSE,1,1281,"positive","nothing"
"1659",303,"35","english",27,2,"fish",FALSE,1,1711,"negative","item"
"1660",303,"35","english",28,1,"buckets",TRUE,1,1598,"positive","item"
"1661",303,"35","english",29,0,"cats",TRUE,1,914,"positive","item"
"1662",303,"35","english",30,2,"ice cream cones",TRUE,1,1645,"positive","item"
"1663",303,"35","english",31,1,"cakes",FALSE,1,904,"negative","item"
"1664",303,"35","english",32,0,"flowers",FALSE,1,1197,"negative","item"
"1665",403,"55","english",1,3,"donuts",FALSE,1,2387,"negative","item"
"1666",403,"55","english",2,1,"bows",FALSE,1,1604,"negative","item"
"1667",403,"55","english",3,3,"fish",FALSE,0,1022,"negative","nothing"
"1668",403,"55","english",4,2,"daisies",FALSE,1,1447,"positive","nothing"
"1669",403,"55","english",5,3,"cars",FALSE,1,1471,"negative","item"
"1670",403,"55","english",6,1,"pencils",TRUE,1,1507,"positive","item"
"1671",403,"55","english",7,1,"apples",FALSE,1,1805,"positive","nothing"
"1672",403,"55","english",8,3,"cakes",FALSE,1,1024,"positive","nothing"
"1673",403,"55","english",9,0,"buckets",TRUE,1,2294,"negative","nothing"
"1674",403,"55","english",10,2,"mittens",FALSE,1,1250,"negative","item"
"1675",403,"55","english",11,0,"rainboots",TRUE,1,1823,"negative","nothing"
"1676",403,"55","english",12,0,"presents",TRUE,1,1059,"positive","item"
"1677",403,"55","english",13,2,"balloons",FALSE,1,944,"positive","nothing"
"1678",403,"55","english",14,0,"cats",FALSE,1,1478,"positive","nothing"
"1679",403,"55","english",15,2,"scissors",TRUE,1,801,"positive","item"
"1680",403,"55","english",16,3,"shovels",FALSE,1,1182,"positive","nothing"
"1681",403,"55","english",17,2,"umbrellas",TRUE,1,1518,"negative","nothing"
"1682",403,"55","english",18,1,"phones",TRUE,1,2121,"negative","nothing"
"1683",403,"55","english",19,1,"purses",TRUE,1,6357,"negative","nothing"
"1684",403,"55","english",20,2,"crayons",FALSE,1,1788,"negative","item"
"1685",403,"55","english",21,0,"dogs",FALSE,1,1309,"positive","nothing"
"1686",403,"55","english",22,3,"plants",TRUE,1,1272,"negative","nothing"
"1687",403,"55","english",23,0,"kites",TRUE,1,1175,"positive","item"
"1688",403,"55","english",24,0,"flowers",FALSE,1,1157,"negative","item"
"1689",403,"55","english",25,2,"cookies",TRUE,1,1307,"positive","item"
"1690",403,"55","english",26,1,"keys",TRUE,1,903,"positive","item"
"1691",403,"55","english",27,1,"forks",FALSE,1,1336,"positive","nothing"
"1692",403,"55","english",28,3,"carrots",TRUE,1,1293,"positive","item"
"1693",403,"55","english",29,3,"bananas",TRUE,1,894,"positive","item"
"1694",403,"55","english",30,2,"lollipops",TRUE,1,1527,"negative","nothing"
"1695",403,"55","english",31,0,"ice cream cones",FALSE,1,1628,"negative","item"
"1696",403,"55","english",32,1,"guitars",FALSE,1,2312,"negative","item"
"1697",159,"25","English",1,0,"mittens",TRUE,1,1445,"negative","nothing"
"1698",159,"25","English",2,3,"plants",FALSE,1,786,"positive","nothing"
"1699",159,"25","English",3,0,"flowers",FALSE,0,505,"positive","item"
"1700",159,"25","English",4,2,"cookies",FALSE,0,545,"positive","item"
"1701",159,"25","English",5,0,"lollipops",FALSE,1,876,"negative","item"
"1702",159,"25","English",6,2,"cats",FALSE,1,645,"negative","item"
"1703",159,"25","English",7,3,"dogs",TRUE,1,679,"positive","item"
"1704",159,"25","English",8,2,"crayons",FALSE,1,1086,"positive","nothing"
"1705",159,"25","English",9,0,"cakes",TRUE,1,774,"positive","item"
"1706",159,"25","English",10,3,"balloons",FALSE,1,1013,"positive","nothing"
"1707",159,"25","English",11,3,"pencils",TRUE,1,1539,"negative","nothing"
"1708",159,"25","English",12,0,"bows",FALSE,1,976,"positive","nothing"
"1709",159,"25","English",13,3,"buckets",FALSE,1,861,"negative","item"
"1710",159,"25","English",14,1,"keys",TRUE,1,489,"positive","item"
"1711",159,"25","English",15,3,"carrots",TRUE,1,504,"positive","item"
"1712",159,"25","English",16,1,"ice cream cones",FALSE,1,1149,"positive","nothing"
"1713",159,"25","English",17,1,"purses",FALSE,1,1660,"negative","item"
"1714",159,"25","English",18,2,"cars",TRUE,1,872,"negative","nothing"
"1715",159,"25","English",19,2,"forks",FALSE,1,560,"negative","item"
"1716",159,"25","English",20,3,"presents",TRUE,1,1085,"negative","nothing"
"1717",159,"25","English",21,1,"kites",TRUE,1,772,"negative","nothing"
"1718",159,"25","English",22,1,"apples",FALSE,1,1168,"negative","item"
"1719",159,"25","English",23,2,"daisies",TRUE,1,836,"negative","nothing"
"1720",159,"25","English",24,1,"phones",TRUE,1,1508,"negative","nothing"
"1721",159,"25","English",25,1,"shovels",FALSE,1,1146,"positive","nothing"
"1722",159,"25","English",26,2,"guitars",FALSE,1,770,"positive","nothing"
"1723",159,"25","English",27,0,"rainboots",FALSE,1,846,"positive","nothing"
"1724",159,"25","English",28,0,"umbrellas",FALSE,1,618,"negative","item"
"1725",159,"25","English",29,0,"donuts",TRUE,1,950,"negative","nothing"
"1726",159,"25","English",30,2,"bananas",TRUE,1,536,"positive","item"
"1727",159,"25","English",31,1,"scissors",TRUE,1,965,"positive","item"
"1728",159,"25","English",32,3,"fish",FALSE,1,701,"negative","item"
"1729",93,"55","english",1,3,"plants",FALSE,1,1476,"positive","nothing"
"1730",93,"55","english",2,2,"cakes",FALSE,1,1447,"negative","item"
"1731",93,"55","english",3,2,"forks",FALSE,1,1298,"positive","nothing"
"1732",93,"55","english",4,2,"fish",TRUE,1,1369,"positive","item"
"1733",93,"55","english",5,2,"carrots",FALSE,1,1640,"positive","nothing"
"1734",93,"55","english",6,0,"crayons",TRUE,0,1211,"negative","item"
"1735",93,"55","english",7,0,"purses",TRUE,1,1430,"negative","nothing"
"1736",93,"55","english",8,3,"pencils",TRUE,1,1183,"negative","nothing"
"1737",93,"55","english",9,1,"bananas",TRUE,1,1502,"negative","nothing"
"1738",93,"55","english",10,1,"guitars",TRUE,1,1013,"negative","nothing"
"1739",93,"55","english",11,0,"rainboots",FALSE,1,1417,"negative","item"
"1740",93,"55","english",12,3,"bows",FALSE,1,1290,"positive","nothing"
"1741",93,"55","english",13,0,"umbrellas",FALSE,1,1291,"positive","nothing"
"1742",93,"55","english",14,0,"dogs",TRUE,1,902,"positive","item"
"1743",93,"55","english",15,3,"keys",TRUE,1,1120,"negative","nothing"
"1744",93,"55","english",16,1,"cars",FALSE,1,1050,"positive","nothing"
"1745",93,"55","english",17,2,"cookies",TRUE,1,773,"positive","item"
"1746",93,"55","english",18,1,"balloons",TRUE,1,623,"positive","item"
"1747",93,"55","english",19,2,"daisies",TRUE,1,1207,"negative","nothing"
"1748",93,"55","english",20,0,"scissors",TRUE,1,1207,"negative","nothing"
"1749",93,"55","english",21,0,"lollipops",TRUE,1,667,"positive","item"
"1750",93,"55","english",22,3,"flowers",FALSE,1,1118,"negative","item"
"1751",93,"55","english",23,3,"mittens",TRUE,1,737,"positive","item"
"1752",93,"55","english",24,1,"kites",TRUE,1,878,"positive","item"
"1753",93,"55","english",25,1,"phones",FALSE,1,862,"positive","nothing"
"1754",93,"55","english",26,3,"presents",TRUE,1,1013,"positive","item"
"1755",93,"55","english",27,1,"donuts",FALSE,1,934,"negative","item"
"1756",93,"55","english",28,3,"cats",FALSE,1,805,"negative","item"
"1757",93,"55","english",29,0,"apples",FALSE,1,874,"positive","nothing"
"1758",93,"55","english",30,2,"buckets",TRUE,1,802,"negative","nothing"
"1759",93,"55","english",31,2,"shovels",FALSE,1,733,"negative","item"
"1760",93,"55","english",32,1,"ice cream cones",TRUE,0,1063,"negative","item"
"1761",384,"25","English",1,0,"umbrellas",TRUE,1,674,"positive","item"
"1762",384,"25","English",2,1,"donuts",TRUE,1,795,"negative","nothing"
"1763",384,"25","English",3,0,"rainboots",TRUE,1,1432,"negative","nothing"
"1764",384,"25","English",4,0,"purses",FALSE,1,997,"positive","nothing"
"1765",384,"25","English",5,1,"cats",FALSE,1,534,"positive","nothing"
"1766",384,"25","English",6,0,"plants",FALSE,1,674,"negative","item"
"1767",384,"25","English",7,3,"daisies",FALSE,1,870,"negative","item"
"1768",384,"25","English",8,3,"guitars",TRUE,1,1846,"negative","nothing"
"1769",384,"25","English",9,2,"balloons",FALSE,1,1116,"positive","nothing"
"1770",384,"25","English",10,3,"presents",FALSE,1,945,"negative","item"
"1771",384,"25","English",11,1,"fish",FALSE,0,621,"positive","item"
"1772",384,"25","English",12,1,"mittens",TRUE,1,705,"positive","item"
"1773",384,"25","English",13,2,"flowers",FALSE,1,1176,"negative","item"
"1774",384,"25","English",14,0,"bows",FALSE,1,653,"negative","item"
"1775",384,"25","English",15,3,"keys",TRUE,1,545,"positive","item"
"1776",384,"25","English",16,0,"shovels",FALSE,0,1109,"negative","nothing"
"1777",384,"25","English",17,2,"ice cream cones",FALSE,1,786,"positive","nothing"
"1778",384,"25","English",18,0,"dogs",FALSE,1,821,"positive","nothing"
"1779",384,"25","English",19,2,"forks",FALSE,1,744,"negative","item"
"1780",384,"25","English",20,1,"bananas",FALSE,1,457,"positive","nothing"
"1781",384,"25","English",21,2,"phones",TRUE,1,801,"negative","nothing"
"1782",384,"25","English",22,1,"cars",TRUE,1,731,"negative","nothing"
"1783",384,"25","English",23,0,"cakes",TRUE,1,841,"positive","item"
