"","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"4704",131,"NA","35","English","24","6","crayon","TRUE","1","877","positive","item"
"4705",131,"NA","35","English","25","4","bike","TRUE","1","1032","negative","alt"
"4706",131,"NA","35","English","26","4","flower","TRUE","1","1984","positive","item"
"4707",131,"NA","35","English","27","5","bus","TRUE","1","3117","positive","item"
"4708",131,"NA","35","English","28","8","dog","FALSE","1","2128","negative","item"
"4709",131,"NA","35","English","29","2","balloon","TRUE","1","1466","positive","item"
"4710",131,"NA","35","English","30","3","cow","FALSE","1","767","positive","alt"
"4711",131,"NA","35","English","31","5","key","FALSE","1","714","positive","alt"
"4712",131,"NA","35","English","32","4","cake","FALSE","1","822","positive","alt"
"4713",131,"NA","35","English","33","5","shoe","TRUE","1","1448","negative","alt"
"4714",131,"NA","35","English","34","6","popsicle","FALSE","1","1381","positive","alt"
"4715",131,"NA","35","English","35","7","elephant","TRUE","1","1082","negative","alt"
"4716",131,"NA","35","English","36","7","donut","TRUE","1","1080","positive","item"
"4717",132,"NA","55","English","1","3","mitten","TRUE","1","587","positive","item"
"4718",132,"NA","55","English","2","8","fish","TRUE","0","859","negative","item"
"4719",132,"NA","55","English","3","0","shoe","TRUE","0","863","negative","item"
"4720",132,"NA","55","English","4","8","crayon","TRUE","1","667","positive","item"
"4721",132,"NA","55","English","5","2","turtle","TRUE","0","640","negative","item"
"4722",132,"NA","55","English","6","4","cow","TRUE","0","782","negative","item"
"4723",132,"NA","55","English","7","6","key","TRUE","1","820","positive","item"
"4724",132,"NA","55","English","8","0","popsicle","FALSE","1","872","positive","alt"
"4725",132,"NA","55","English","9","7","bucket","FALSE","0","668","negative","alt"
"4726",132,"NA","55","English","10","6","pig","FALSE","1","1935","positive","alt"
"4727",132,"NA","55","English","11","4","frog","TRUE","1","703","positive","item"
"4728",132,"NA","55","English","12","2","cat","FALSE","0","746","negative","alt"
"4729",132,"NA","55","English","13","1","flower","TRUE","0","593","negative","item"
"4730",132,"NA","55","English","14","4","strawberry","FALSE","0","751","negative","alt"
"4731",132,"NA","55","English","15","8","cookie","FALSE","0","667","negative","alt"
"4732",132,"NA","55","English","16","7","guitar","TRUE","0","768","negative","item"
"4733",132,"NA","55","English","17","5","cake","FALSE","1","645","positive","alt"
"4734",132,"NA","55","English","18","3","shirt","FALSE","1","679","positive","alt"
"4735",132,"NA","55","English","19","5","pencil","TRUE","1","820","positive","item"
"4736",132,"NA","55","English","20","3","fork","TRUE","0","854","negative","item"
"4737",132,"NA","55","English","21","8","purse","FALSE","1","731","positive","alt"
"4738",132,"NA","55","English","22","7","elephant","TRUE","1","788","positive","item"
"4739",132,"NA","55","English","23","4","balloon","FALSE","1","764","positive","alt"
"4740",132,"NA","55","English","24","1","car","FALSE","1","664","positive","alt"
"4741",132,"NA","55","English","25","1","carrot","FALSE","0","849","negative","alt"
"4742",132,"NA","55","English","26","0","duck","FALSE","0","683","negative","alt"
"4743",132,"NA","55","English","27","6","apple","FALSE","0","668","negative","alt"
"4744",132,"NA","55","English","28","1","horse","TRUE","1","832","positive","item"
"4745",132,"NA","55","English","29","5","donut","FALSE","0","642","negative","alt"
"4746",132,"NA","55","English","30","2","lion","FALSE","1","931","positive","alt"
"4747",132,"NA","55","English","31","2","banana","TRUE","1","582","positive","item"
"4748",132,"NA","55","English","32","5","bike","TRUE","0","649","negative","item"
"4749",132,"NA","55","English","33","0","phone","TRUE","1","779","positive","item"
"4750",132,"NA","55","English","34","3","tree","FALSE","0","610","negative","alt"
"4751",132,"NA","55","English","35","6","bus","TRUE","0","854","negative","item"
"4752",132,"NA","55","English","36","7","dog","FALSE","1","754","positive","alt"
"4753",133,"NA","35","English","1","4","shoe","FALSE","1","1500","negative","item"
"4754",133,"NA","35","English","2","0","cookie","TRUE","1","1151","negative","alt"
"4755",133,"NA","35","English","3","6","cat","FALSE","1","1255","positive","alt"
"4756",133,"NA","35","English","4","0","pencil","FALSE","1","2097","negative","item"
"4757",133,"NA","35","English","5","6","duck","FALSE","1","1166","negative","item"
"4758",133,"NA","35","English","6","1","turtle","TRUE","1","1520","negative","alt"
"4759",133,"NA","35","English","7","1","crayon","TRUE","1","1678","positive","item"
"4760",133,"NA","35","English","8","4","mitten","FALSE","1","1312","positive","alt"
"4761",133,"NA","35","English","9","5","tree","TRUE","1","654","positive","item"
"4762",133,"NA","35","English","10","7","dog","TRUE","1","1664","negative","alt"
"4763",133,"NA","35","English","11","0","key","TRUE","1","895","positive","item"
"4764",133,"NA","35","English","12","8","flower","TRUE","1","696","positive","item"
"4765",133,"NA","35","English","13","2","lion","TRUE","1","1469","negative","alt"
"4766",133,"NA","35","English","14","3","horse","TRUE","1","1160","negative","alt"
"4767",133,"NA","35","English","15","8","guitar","TRUE","1","966","negative","alt"
"4768",133,"NA","35","English","16","7","apple","TRUE","1","736","positive","item"
"4769",133,"NA","35","English","17","5","strawberry","FALSE","1","3366","positive","alt"
"4770",133,"NA","35","English","18","3","donut","FALSE","1","944","positive","alt"
"4771",133,"NA","35","English","19","6","phone","TRUE","1","1222","negative","alt"
"4772",133,"NA","35","English","20","2","fork","FALSE","1","840","negative","item"
"4773",133,"NA","35","English","21","5","bucket","FALSE","1","1350","negative","item"
"4774",133,"NA","35","English","22","7","banana","FALSE","1","1656","positive","alt"
"4775",133,"NA","35","English","23","4","carrot","TRUE","1","526","positive","item"
"4776",133,"NA","35","English","24","1","pig","FALSE","1","665","positive","alt"
"4777",133,"NA","35","English","25","8","car","FALSE","1","1558","negative","item"
"4778",133,"NA","35","English","26","2","elephant","FALSE","1","912","positive","alt"
"4779",133,"NA","35","English","27","0","cow","FALSE","1","845","positive","alt"
"4780",133,"NA","35","English","28","5","frog","TRUE","1","912","negative","alt"
"4781",133,"NA","35","English","29","1","fish","FALSE","1","774","negative","item"
"4782",133,"NA","35","English","30","8","purse","FALSE","1","1200","positive","alt"
"4783",133,"NA","35","English","31","2","balloon","TRUE","1","894","positive","item"
"4784",133,"NA","35","English","32","4","popsicle","TRUE","1","1505","negative","alt"
"4785",133,"NA","35","English","33","3","cake","FALSE","1","3201","negative","item"
"4786",133,"NA","35","English","34","7","shirt","FALSE","1","720","negative","item"
"4787",133,"NA","35","English","35","3","bike","TRUE","1","862","positive","item"
"4788",133,"NA","35","English","36","6","bus","TRUE","1","792","positive","item"
"4789",134,"NA","35","english","1","6","bike","FALSE","1","1053","positive","alt"
"4790",134,"NA","35","english","2","2","horse","TRUE","1","1153","negative","alt"
"4791",134,"NA","35","english","3","1","pig","FALSE","1","1479","positive","alt"
"4792",134,"NA","35","english","4","7","bus","TRUE","1","587","positive","item"
"4793",134,"NA","35","english","5","8","fork","TRUE","0","1654","positive","alt"
"4794",134,"NA","35","english","6","3","bucket","TRUE","1","1263","positive","item"
"4795",134,"NA","35","english","7","0","guitar","FALSE","1","1353","negative","item"
"4796",134,"NA","35","english","8","7","purse","TRUE","1","1486","negative","alt"
"4797",134,"NA","35","english","9","5","cake","TRUE","1","1276","negative","alt"
"4798",134,"NA","35","english","10","6","car","TRUE","1","1107","negative","alt"
"4799",134,"NA","35","english","11","6","balloon","FALSE","0","892","positive","item"
"4800",134,"NA","35","english","12","0","lion","FALSE","1","893","positive","alt"
"4801",134,"NA","35","english","13","2","crayon","TRUE","0","1272","negative","item"
"4802",134,"NA","35","english","14","5","cat","TRUE","1","1172","positive","item"
"4803",134,"NA","35","english","15","3","tree","FALSE","1","2573","positive","alt"
"4804",134,"NA","35","english","16","0","shirt","TRUE","1","1469","negative","alt"
"4805",134,"NA","35","english","17","0","strawberry","TRUE","1","908","positive","item"
"4806",134,"NA","35","english","18","4","carrot","TRUE","1","1451","negative","alt"
"4807",134,"NA","35","english","19","4","mitten","TRUE","1","1157","positive","item"
"4808",134,"NA","35","english","20","2","cookie","FALSE","1","1818","positive","alt"
"4809",134,"NA","35","english","21","6","fish","FALSE","1","1592","negative","item"
"4810",134,"NA","35","english","22","1","turtle","FALSE","1","1262","negative","item"
"4811",134,"NA","35","english","23","8","banana","TRUE","1","701","positive","item"
"4812",134,"NA","35","english","24","4","popsicle","FALSE","1","2334","positive","alt"
"4813",134,"NA","35","english","25","2","pencil","TRUE","1","922","positive","item"
"4814",134,"NA","35","english","26","5","shoe","FALSE","1","785","positive","alt"
"4815",134,"NA","35","english","27","7","duck","FALSE","1","1388","positive","alt"
"4816",134,"NA","35","english","28","7","donut","FALSE","1","2974","negative","item"
"4817",134,"NA","35","english","29","8","cow","FALSE","1","793","negative","item"
"4818",134,"NA","35","english","30","5","dog","FALSE","1","985","negative","item"
"4819",134,"NA","35","english","31","1","key","TRUE","1","938","positive","item"
"4820",134,"NA","35","english","32","8","phone","TRUE","1","1385","negative","alt"
"4821",134,"NA","35","english","33","3","frog","TRUE","1","1162","negative","alt"
"4822",134,"NA","35","english","34","4","elephant","FALSE","1","790","negative","item"
"4823",134,"NA","35","english","35","3","flower","FALSE","1","785","negative","item"
"4824",134,"NA","35","english","36","1","apple","TRUE","1","875","negative","alt"
"4825",135,"NA","45","English","1","1","turtle","FALSE","1","824","positive","alt"
"4826",135,"NA","45","English","2","6","cake","TRUE","1","1166","negative","alt"
"4827",135,"NA","45","English","3","6","duck","FALSE","1","1153","negative","item"
"4828",135,"NA","45","English","4","2","bike","TRUE","0","1218","positive","alt"
"4829",135,"NA","45","English","5","0","purse","TRUE","1","1275","negative","alt"
"4830",135,"NA","45","English","6","3","pencil","FALSE","1","1215","negative","item"
"4831",135,"NA","45","English","7","7","fish","FALSE","0","797","positive","item"
"4832",135,"NA","45","English","8","5","mitten","FALSE","1","1231","positive","alt"
"4833",135,"NA","45","English","9","4","tree","FALSE","1","1034","negative","item"
"4834",135,"NA","45","English","10","5","balloon","TRUE","1","1378","negative","alt"
"4835",135,"NA","45","English","11","6","frog","TRUE","1","1018","positive","item"
"4836",135,"NA","45","English","12","5","popsicle","FALSE","1","927","negative","item"
"4837",135,"NA","45","English","13","1","horse","TRUE","1","853","positive","item"
"4838",135,"NA","45","English","14","7","apple","FALSE","1","945","positive","alt"
"4839",135,"NA","45","English","15","3","lion","FALSE","1","1178","positive","alt"
"4840",135,"NA","45","English","16","1","crayon","TRUE","1","1114","negative","alt"
"4841",135,"NA","45","English","17","8","bucket","FALSE","1","1079","negative","item"
"4842",135,"NA","45","English","18","8","pig","FALSE","1","1178","positive","alt"
"4843",135,"NA","45","English","19","0","key","TRUE","1","970","positive","item"
"4844",135,"NA","45","English","20","7","shirt","TRUE","1","1594","negative","alt"
"4845",135,"NA","45","English","21","2","phone","FALSE","1","923","negative","item"
"4846",135,"NA","45","English","22","6","strawberry","FALSE","1","1108","positive","alt"
"4847",135,"NA","45","English","23","0","fork","FALSE","1","1052","positive","alt"
"4848",135,"NA","45","English","24","4","shoe","FALSE","1","1354","positive","alt"
"4849",135,"NA","45","English","25","8","guitar","TRUE","1","1147","negative","alt"
"4850",135,"NA","45","English","26","4","bus","TRUE","1","1143","negative","alt"
"4851",135,"NA","45","English","27","5","car","TRUE","1","1382","positive","item"
"4852",135,"NA","45","English","28","4","donut","TRUE","1","1379","positive","item"
"4853",135,"NA","45","English","29","3","cookie","TRUE","1","752","positive","item"
"4854",135,"NA","45","English","30","3","flower","TRUE","1","1066","negative","alt"
"4855",135,"NA","45","English","31","0","elephant","FALSE","1","1300","negative","item"
"4856",135,"NA","45","English","32","8","cat","TRUE","1","818","positive","item"
"4857",135,"NA","45","English","33","7","dog","FALSE","1","1404","negative","item"
"4858",135,"NA","45","English","34","2","carrot","TRUE","1","1182","positive","item"
"4859",135,"NA","45","English","35","1","cow","FALSE","1","1668","negative","item"
"4860",135,"NA","45","English","36","2","banana","TRUE","1","1197","negative","alt"
"4861",136,"NA","45","english","1","3","tree","FALSE","1","1485","positive","alt"
"4862",136,"NA","45","english","2","4","elephant","TRUE","1","664","positive","item"
"4863",136,"NA","45","english","3","7","cookie","TRUE","1","580","positive","item"
"4864",136,"NA","45","english","4","4","horse","FALSE","1","3521","negative","item"
"4865",136,"NA","45","english","5","0","lion","FALSE","1","1713","positive","alt"
"4866",136,"NA","45","english","6","1","cow","FALSE","1","2399","negative","item"
"4867",136,"NA","45","english","7","3","bus","TRUE","1","1383","positive","item"
"4868",136,"NA","45","english","8","2","shirt","FALSE","1","1169","negative","item"
"4869",136,"NA","45","english","9","8","pencil","FALSE","1","1306","negative","item"
"4870",136,"NA","45","english","10","2","bucket","FALSE","1","895","positive","alt"
"4871",136,"NA","45","english","11","6","guitar","TRUE","1","565","positive","item"
"4872",136,"NA","45","english","12","5","key","TRUE","1","437","positive","item"
"4873",136,"NA","45","english","13","8","phone","TRUE","1","884","negative","alt"
"4874",136,"NA","45","english","14","7","dog","TRUE","1","693","negative","alt"
"4875",136,"NA","45","english","15","3","car","TRUE","1","514","negative","alt"
"4876",136,"NA","45","english","16","3","purse","FALSE","1","2008","negative","item"
"4877",136,"NA","45","english","17","0","mitten","TRUE","1","1111","negative","alt"
"4878",136,"NA","45","english","18","4","banana","TRUE","1","928","negative","alt"
"4879",136,"NA","45","english","19","6","fish","FALSE","1","1561","negative","item"
"4880",136,"NA","45","english","20","6","cat","FALSE","1","1498","positive","alt"
"4881",136,"NA","45","english","21","5","fork","TRUE","1","754","negative","alt"
"4882",136,"NA","45","english","22","2","flower","TRUE","1","981","negative","alt"
"4883",136,"NA","45","english","23","1","carrot","TRUE","1","658","negative","alt"
"4884",136,"NA","45","english","24","7","strawberry","FALSE","1","1371","negative","item"
"4885",136,"NA","45","english","25","2","turtle","TRUE","1","1063","positive","item"
"4886",136,"NA","45","english","26","5","bike","FALSE","1","1145","positive","alt"
"4887",136,"NA","45","english","27","8","frog","FALSE","1","1117","positive","alt"
"4888",136,"NA","45","english","28","0","popsicle","FALSE","1","1375","negative","item"
"4889",136,"NA","45","english","29","1","balloon","FALSE","1","1354","positive","alt"
"4890",136,"NA","45","english","30","6","pig","TRUE","1","890","negative","alt"
"4891",136,"NA","45","english","31","8","donut","TRUE","1","647","positive","item"
"4892",136,"NA","45","english","32","5","crayon","FALSE","1","929","negative","item"
"4893",136,"NA","45","english","33","1","shoe","TRUE","1","536","positive","item"
"4894",136,"NA","45","english","34","7","cake","FALSE","1","886","positive","alt"
"4895",136,"NA","45","english","35","4","duck","FALSE","1","1432","positive","alt"
"4896",136,"NA","45","english","36","0","apple","TRUE","1","457","positive","item"
"4897",137,"NA","25","ENGLISH","1","8","fork","TRUE","1","969","positive","item"
"4898",137,"NA","25","ENGLISH","2","0","bike","TRUE","1","891","positive","item"
"4899",137,"NA","25","ENGLISH","3","0","fish","FALSE","0","1029","negative","alt"
"4900",137,"NA","25","ENGLISH","4","0","shoe","FALSE","1","2100","negative","item"
"4901",137,"NA","25","ENGLISH","5","2","duck","FALSE","1","1891","negative","item"
"4902",137,"NA","25","ENGLISH","6","7","elephant","FALSE","1","1321","positive","alt"
"4903",137,"NA","25","ENGLISH","7","7","frog","FALSE","1","1250","negative","item"
"4904",137,"NA","25","ENGLISH","8","3","bus","FALSE","1","1639","negative","item"
"4905",137,"NA","25","ENGLISH","9","1","flower","TRUE","1","2158","negative","alt"
"4906",137,"NA","25","ENGLISH","10","5","turtle","FALSE","1","1491","negative","item"
"4907",137,"NA","25","ENGLISH","11","1","key","TRUE","1","1531","positive","item"
"4908",137,"NA","25","ENGLISH","12","6","donut","TRUE","1","1624","positive","item"
"4909",137,"NA","25","ENGLISH","13","2","cow","FALSE","1","1362","positive","alt"
"4910",137,"NA","25","ENGLISH","14","6","purse","FALSE","1","1181","negative","item"
"4911",137,"NA","25","ENGLISH","15","5","shirt","FALSE","1","1157","positive","alt"
"4912",137,"NA","25","ENGLISH","16","3","cookie","TRUE","1","1516","negative","alt"
"4913",137,"NA","25","ENGLISH","17","4","horse","FALSE","1","1436","negative","item"
"4914",137,"NA","25","ENGLISH","18","7","guitar","TRUE","1","1540","negative","alt"
"4915",137,"NA","25","ENGLISH","19","3","lion","FALSE","1","1440","positive","alt"
"4916",137,"NA","25","ENGLISH","20","6","popsicle","FALSE","1","1689","positive","alt"
"4917",137,"NA","25","ENGLISH","21","4","cat","FALSE","1","967","positive","alt"
"4918",137,"NA","25","ENGLISH","22","5","car","TRUE","1","1547","negative","alt"
"4919",137,"NA","25","ENGLISH","23","3","pencil","TRUE","1","1870","positive","item"
"4920",137,"NA","25","ENGLISH","24","2","bucket","TRUE","1","1387","positive","item"
"4921",137,"NA","25","ENGLISH","25","4","strawberry","TRUE","1","2335","positive","item"
"4922",137,"NA","25","ENGLISH","26","1","carrot","FALSE","1","819","negative","item"
"4923",137,"NA","25","ENGLISH","27","8","cake","TRUE","1","1159","negative","alt"
"4924",137,"NA","25","ENGLISH","28","7","apple","TRUE","1","907","positive","item"
"4925",137,"NA","25","ENGLISH","29","8","dog","FALSE","1","1106","positive","alt"
"4926",137,"NA","25","ENGLISH","30","4","crayon","TRUE","1","2072","negative","alt"
"4927",137,"NA","25","ENGLISH","31","2","balloon","TRUE","1","1671","negative","alt"
"4928",137,"NA","25","ENGLISH","32","0","phone","FALSE","1","1503","positive","alt"
"4929",137,"NA","25","ENGLISH","33","1","banana","FALSE","1","887","positive","alt"
"4930",137,"NA","25","ENGLISH","34","6","tree","TRUE","1","1499","negative","alt"
"4931",137,"NA","25","ENGLISH","35","8","mitten","FALSE","1","1032","negative","item"
"4932",137,"NA","25","ENGLISH","36","5","pig","TRUE","1","757","positive","item"
"4933",138,"NA","65","English","1","0","frog","FALSE","0","1173","negative","alt"
"4934",138,"NA","65","English","2","4","flower","TRUE","1","1094","positive","item"
"4935",138,"NA","65","English","3","0","apple","FALSE","1","905","positive","alt"
"4936",138,"NA","65","English","4","4","car","TRUE","0","1118","negative","item"
"4937",138,"NA","65","English","5","4","key","FALSE","1","1487","positive","alt"
"4938",138,"NA","65","English","6","8","tree","FALSE","1","1233","positive","alt"
"4939",138,"NA","65","English","7","6","guitar","TRUE","1","876","positive","item"
"4940",138,"NA","65","English","8","0","dog","TRUE","1","854","positive","item"
"4941",138,"NA","65","English","9","2","bucket","FALSE","1","2366","negative","item"
"4942",138,"NA","65","English","10","1","pencil","TRUE","0","2297","positive","alt"
"4943",138,"NA","65","English","11","5","fork","TRUE","1","1850","negative","alt"
"4944",138,"NA","65","English","12","7","elephant","TRUE","1","1611","negative","alt"
"4945",138,"NA","65","English","13","4","balloon","TRUE","1","1385","negative","alt"
"4946",138,"NA","65","English","14","3","popsicle","TRUE","1","1233","negative","alt"
"4947",138,"NA","65","English","15","2","duck","TRUE","1","1440","positive","item"
"4948",138,"NA","65","English","16","8","cookie","FALSE","1","1214","negative","item"
"4949",138,"NA","65","English","17","5","cake","FALSE","1","1290","negative","item"
"4950",138,"NA","65","English","18","6","bus","TRUE","1","1547","negative","alt"
"4951",138,"NA","65","English","19","6","donut","FALSE","1","1187","negative","item"
"4952",138,"NA","65","English","20","8","cow","TRUE","1","1072","positive","item"
"4953",138,"NA","65","English","21","3","phone","FALSE","1","1847","positive","alt"
"4954",138,"NA","65","English","22","3","strawberry","TRUE","1","1015","positive","item"
"4955",138,"NA","65","English","23","5","cat","FALSE","1","1676","positive","alt"
"4956",138,"NA","65","English","24","7","turtle","FALSE","1","1315","negative","item"
"4957",138,"NA","65","English","25","1","horse","FALSE","1","1789","negative","item"
"4958",138,"NA","65","English","26","1","purse","TRUE","1","1463","positive","item"
"4959",138,"NA","65","English","27","5","pig","TRUE","1","947","positive","item"
"4960",138,"NA","65","English","28","0","banana","FALSE","1","1461","negative","item"
"4961",138,"NA","65","English","29","7","shoe","TRUE","1","945","positive","item"
"4962",138,"NA","65","English","30","8","shirt","TRUE","1","1686","negative","alt"
"4963",138,"NA","65","English","31","6","fish","FALSE","1","1345","positive","alt"
"4964",138,"NA","65","English","32","2","carrot","TRUE","1","1295","negative","alt"
"4965",138,"NA","65","English","33","1","lion","TRUE","1","906","negative","alt"
"4966",138,"NA","65","English","34","2","mitten","FALSE","1","1759","positive","alt"
"4967",138,"NA","65","English","35","3","bike","FALSE","1","1225","negative","item"
"4968",138,"NA","65","English","36","7","crayon","FALSE","1","1434","positive","alt"
"4969",139,"NA","65","English","1","7","purse","TRUE","1","2052","negative","alt"
"4970",139,"NA","65","English","2","4","popsicle","TRUE","1","2144","positive","item"
"4971",139,"NA","65","English","3","3","horse","FALSE","1","1984","positive","alt"
"4972",139,"NA","65","English","4","8","crayon","TRUE","1","1212","positive","item"
"4973",139,"NA","65","English","5","1","frog","FALSE","1","1850","negative","item"
"4974",139,"NA","65","English","6","5","dog","FALSE","1","1925","positive","alt"
"4975",139,"NA","65","English","7","4","cake","FALSE","1","2976","negative","item"
"4976",139,"NA","65","English","8","8","elephant","FALSE","1","1649","negative","item"
"4977",139,"NA","65","English","9","2","turtle","TRUE","1","1777","negative","alt"
"4978",139,"NA","65","English","10","0","fish","FALSE","1","2180","positive","alt"
"4979",139,"NA","65","English","11","8","lion","FALSE","1","1628","positive","alt"
"4980",139,"NA","65","English","12","2","key","FALSE","1","1296","negative","item"
"4981",139,"NA","65","English","13","6","carrot","TRUE","1","2032","negative","alt"
"4982",139,"NA","65","English","14","8","phone","TRUE","1","1483","negative","alt"
"4983",139,"NA","65","English","15","1","shoe","FALSE","1","2119","positive","alt"
"4984",139,"NA","65","English","16","6","balloon","TRUE","1","1438","positive","item"
"4985",139,"NA","65","English","17","5","cat","FALSE","1","1018","negative","item"
"4986",139,"NA","65","English","18","3","pig","FALSE","1","1817","negative","item"
"4987",139,"NA","65","English","19","3","tree","TRUE","1","1266","positive","item"
"4988",139,"NA","65","English","20","4","bike","TRUE","1","1249","negative","alt"
"4989",139,"NA","65","English","21","0","fork","TRUE","1","1243","negative","alt"
"4990",139,"NA","65","English","22","5","cookie","TRUE","1","1311","negative","alt"
"4991",139,"NA","65","English","23","7","bus","TRUE","1","973","positive","item"
"4992",139,"NA","65","English","24","0","strawberry","FALSE","1","1259","negative","item"
"4993",139,"NA","65","English","25","2","shirt","TRUE","1","858","positive","item"
"4994",139,"NA","65","English","26","6","cow","FALSE","1","1277","positive","alt"
"4995",139,"NA","65","English","27","4","pencil","FALSE","1","1211","positive","alt"
"4996",139,"NA","65","English","28","5","banana","TRUE","1","942","positive","item"
"4997",139,"NA","65","English","29","1","duck","TRUE","1","999","positive","item"
"4998",139,"NA","65","English","30","1","donut","TRUE","1","1415","negative","alt"
"4999",139,"NA","65","English","31","7","car","FALSE","1","1049","positive","alt"
"5000",139,"NA","65","English","32","2","flower","FALSE","1","899","positive","alt"
"5001",139,"NA","65","English","33","6","apple","FALSE","1","1232","negative","item"
"5002",139,"NA","65","English","34","0","guitar","TRUE","1","1219","positive","item"
"5003",139,"NA","65","English","35","7","mitten","FALSE","1","1080","negative","item"
"5004",139,"NA","65","English","36","3","bucket","TRUE","1","2478","negative","alt"
"5005",140,"NA","17","English","1","1","elephant","TRUE","1","2677","negative","alt"
"5006",140,"NA","17","English","2","4","crayon","FALSE","0","1423","positive","item"
"5007",140,"NA","17","English","3","3","cat","FALSE","1","2226","negative","item"
"5008",140,"NA","17","English","4","7","key","FALSE","0","4263","negative","alt"
"5009",140,"NA","17","English","5","6","turtle","TRUE","1","2615","negative","alt"
"5010",140,"NA","17","English","6","3","cookie","TRUE","1","2041","positive","item"
"5011",140,"NA","17","English","7","7","apple","FALSE","1","2158","negative","item"
"5012",140,"NA","17","English","8","1","pig","FALSE","1","1832","negative","item"
"5013",140,"NA","17","English","9","0","strawberry","FALSE","1","1709","negative","item"
"5014",140,"NA","17","English","10","5","carrot","TRUE","1","1658","positive","item"
"5015",140,"NA","17","English","11","2","lion","TRUE","1","1233","positive","item"
"5016",140,"NA","17","English","12","1","donut","FALSE","1","1929","positive","alt"
"5017",140,"NA","17","English","13","5","tree","FALSE","1","2014","negative","item"
"5018",140,"NA","17","English","14","6","fork","FALSE","1","1790","negative","item"
"5019",140,"NA","17","English","15","7","guitar","FALSE","1","1680","positive","alt"
"5020",140,"NA","17","English","16","8","shoe","FALSE","1","1548","negative","item"
"5021",140,"NA","17","English","17","5","popsicle","TRUE","1","3651","negative","alt"
"5022",140,"NA","17","English","18","8","cow","TRUE","1","1597","positive","item"
"5023",140,"NA","17","English","19","2","bike","FALSE","1","3888","positive","alt"
"5024",140,"NA","17","English","20","7","phone","TRUE","1","1190","positive","item"
"5025",140,"NA","17","English","21","4","cake","FALSE","1","2705","negative","item"
"5026",140,"NA","17","English","22","0","duck","FALSE","1","1216","positive","alt"
"5027",140,"NA","17","English","23","6","purse","FALSE","1","1467","positive","alt"
"5028",140,"NA","17","English","24","5","mitten","FALSE","1","1760","positive","alt"
"5029",140,"NA","17","English","25","3","frog","FALSE","1","1544","positive","alt"
"5030",140,"NA","17","English","26","3","pencil","TRUE","1","1962","negative","alt"
"5031",140,"NA","17","English","27","4","car","TRUE","1","1595","negative","alt"
"5032",140,"NA","17","English","28","2","dog","TRUE","1","1955","negative","alt"
"5033",140,"NA","17","English","29","1","horse","TRUE","1","1795","positive","item"
"5034",140,"NA","17","English","30","0","banana","TRUE","1","1170","positive","item"
"5035",140,"NA","17","English","31","4","bus","FALSE","1","1757","positive","alt"
"5036",140,"NA","17","English","32","8","balloon","FALSE","1","1722","positive","alt"
"5037",140,"NA","17","English","33","0","bucket","TRUE","1","1394","negative","alt"
"5038",140,"NA","17","English","34","6","fish","TRUE","1","1431","positive","item"
"5039",140,"NA","17","English","35","8","shirt","TRUE","1","1409","negative","alt"
"5040",140,"NA","17","English","36","2","flower","TRUE","0","1592","negative","item"
"5041",141,"NA","35","English","1","8","strawberry","FALSE","1","1182","positive","alt"
"5042",141,"NA","35","English","2","5","carrot","FALSE","0","1460","negative","alt"
"5043",141,"NA","35","English","3","7","pig","TRUE","1","921","positive","item"
"5044",141,"NA","35","English","4","8","elephant","TRUE","0","858","negative","item"
"5045",141,"NA","35","English","5","4","bus","TRUE","1","1282","positive","item"
"5046",141,"NA","35","English","6","1","pencil","FALSE","1","1474","positive","alt"
"5047",141,"NA","35","English","7","2","frog","TRUE","1","1178","positive","item"
"5048",141,"NA","35","English","8","7","crayon","FALSE","1","1760","negative","item"
"5049",141,"NA","35","English","9","2","flower","TRUE","1","1882","negative","alt"
"5050",141,"NA","35","English","10","6","guitar","FALSE","1","2026","negative","item"
"5051",141,"NA","35","English","11","6","lion","FALSE","1","1449","positive","alt"
"5052",141,"NA","35","English","12","5","popsicle","TRUE","1","1478","positive","item"
"5053",141,"NA","35","English","13","3","tree","FALSE","1","996","positive","alt"
"5054",141,"NA","35","English","14","3","fork","TRUE","1","1793","negative","alt"
"5055",141,"NA","35","English","15","4","car","FALSE","1","1961","negative","item"
"5056",141,"NA","35","English","16","5","shoe","FALSE","1","2058","positive","alt"
"5057",141,"NA","35","English","17","1","cow","FALSE","1","1281","negative","item"
"5058",141,"NA","35","English","18","4","turtle","FALSE","1","1794","positive","alt"
"5059",141,"NA","35","English","19","6","shirt","TRUE","1","1193","positive","item"
"5060",141,"NA","35","English","20","1","mitten","TRUE","1","1682","negative","alt"
"5061",141,"NA","35","English","21","5","purse","TRUE","0","1505","negative","item"
"5062",141,"NA","35","English","22","1","key","TRUE","1","1235","positive","item"
"5063",141,"NA","35","English","23","7","donut","FALSE","1","1801","positive","alt"
"5064",141,"NA","35","English","24","6","bike","TRUE","1","1882","negative","alt"
"5065",141,"NA","35","English","25","0","horse","FALSE","1","1706","positive","alt"
"5066",141,"NA","35","English","26","7","balloon","TRUE","1","1466","negative","alt"
"5067",141,"NA","35","English","27","0","bucket","FALSE","1","2004","negative","item"
"5068",141,"NA","35","English","28","8","fish","TRUE","1","1413","positive","item"
"5069",141,"NA","35","English","29","0","dog","TRUE","1","1673","positive","item"
