"","X","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"5308",6092,69,"M",35,"English",12,2,"flowers",TRUE,1,921,"negative","nothing"
"5309",6093,69,"M",35,"English",13,2,"cakes",FALSE,1,682,"negative","item"
"5310",6094,69,"M",35,"English",14,2,"buckets",TRUE,1,905,"positive","item"
"5311",6095,69,"M",35,"English",15,0,"kites",FALSE,1,667,"negative","item"
"5312",6096,69,"M",35,"English",16,0,"mittens",FALSE,1,1089,"positive","nothing"
"5313",6097,69,"M",35,"English",17,2,"donuts",TRUE,1,794,"negative","nothing"
"5314",6098,69,"M",35,"English",18,3,"forks",FALSE,1,1160,"positive","nothing"
"5315",6099,69,"M",35,"English",19,3,"shovels",FALSE,1,575,"negative","item"
"5316",61,483,"F",45,"English",29,3,"pencils",FALSE,1,1802,"positive","nothing"
"5317",610,502,"M",25,"English",2,1,"cookies",FALSE,1,2108,"positive","nothing"
"5318",6100,69,"M",35,"English",20,3,"apples",TRUE,1,654,"positive","item"
"5319",6101,69,"M",35,"English",21,1,"bananas",TRUE,1,776,"negative","nothing"
"5320",6102,69,"M",35,"English",22,1,"cookies",TRUE,1,717,"negative","nothing"
"5321",6103,69,"M",35,"English",23,3,"cars",TRUE,1,862,"positive","item"
"5322",6104,69,"M",35,"English",24,0,"purses",TRUE,1,859,"negative","nothing"
"5323",6105,69,"M",35,"English",25,2,"lollipops",FALSE,1,894,"positive","nothing"
"5324",6106,69,"M",35,"English",26,2,"balloons",FALSE,1,1039,"positive","nothing"
"5325",6107,69,"M",35,"English",27,1,"rainboots",TRUE,1,1051,"positive","item"
"5326",6108,69,"M",35,"English",28,1,"cats",FALSE,1,875,"negative","item"
"5327",6109,69,"M",35,"English",29,0,"daisies",TRUE,1,1470,"negative","nothing"
"5328",611,502,"M",25,"English",3,2,"flowers",FALSE,1,1002,"positive","nothing"
"5329",6110,69,"M",35,"English",30,0,"crayons",FALSE,1,769,"positive","nothing"
"5330",6111,69,"M",35,"English",31,3,"scissors",FALSE,1,1058,"positive","nothing"
"5331",6112,69,"M",35,"English",32,1,"ice cream cones",FALSE,1,1130,"positive","nothing"
"5332",6113,261,"F",35,"English",1,1,"forks",FALSE,1,1746,"positive","nothing"
"5333",6114,261,"F",35,"English",2,3,"dogs",TRUE,1,1732,"positive","item"
"5334",6115,261,"F",35,"English",3,3,"presents",FALSE,1,1572,"positive","nothing"
"5335",6116,261,"F",35,"English",4,1,"plants",FALSE,1,1397,"negative","item"
"5336",6117,261,"F",35,"English",5,1,"ice cream cones",FALSE,1,1589,"negative","item"
"5337",6118,261,"F",35,"English",6,0,"keys",FALSE,1,1236,"negative","item"
"5338",6119,261,"F",35,"English",7,0,"scissors",FALSE,1,2348,"positive","nothing"
"5339",612,502,"M",25,"English",4,0,"kites",FALSE,1,2105,"positive","nothing"
"5340",6120,261,"F",35,"English",8,2,"carrots",TRUE,1,1373,"positive","item"
"5341",6121,261,"F",35,"English",9,0,"apples",FALSE,1,1030,"negative","item"
"5342",6122,261,"F",35,"English",10,1,"shovels",TRUE,1,1980,"negative","nothing"
"5343",6123,261,"F",35,"English",11,1,"crayons",TRUE,1,1093,"positive","item"
"5344",6124,261,"F",35,"English",12,2,"cats",FALSE,1,1012,"positive","nothing"
"5345",6125,261,"F",35,"English",13,0,"flowers",FALSE,1,1343,"positive","nothing"
"5346",6126,261,"F",35,"English",14,1,"donuts",FALSE,1,893,"positive","nothing"
"5347",6127,261,"F",35,"English",15,2,"cakes",FALSE,1,1069,"positive","nothing"
"5348",6128,261,"F",35,"English",16,0,"cars",TRUE,1,2164,"negative","nothing"
"5349",6129,261,"F",35,"English",17,2,"guitars",TRUE,1,1501,"negative","nothing"
"5350",613,502,"M",25,"English",5,2,"cars",TRUE,1,1022,"positive","item"
"5351",6130,261,"F",35,"English",18,0,"daisies",TRUE,1,2068,"negative","nothing"
"5352",6131,261,"F",35,"English",19,2,"cookies",TRUE,1,1596,"positive","item"
"5353",6132,261,"F",35,"English",20,3,"lollipops",TRUE,1,1164,"positive","item"
"5354",6133,261,"F",35,"English",21,3,"buckets",FALSE,1,2205,"negative","item"
"5355",6134,261,"F",35,"English",22,1,"bows",TRUE,1,861,"negative","nothing"
"5356",6135,261,"F",35,"English",23,0,"balloons",TRUE,1,973,"positive","item"
"5357",6136,261,"F",35,"English",24,3,"umbrellas",FALSE,1,893,"positive","nothing"
"5358",6137,261,"F",35,"English",25,3,"purses",TRUE,1,1597,"negative","nothing"
"5359",6138,261,"F",35,"English",26,1,"fish",TRUE,1,1279,"positive","item"
"5360",6139,261,"F",35,"English",27,0,"mittens",TRUE,1,828,"positive","item"
"5361",614,502,"M",25,"English",6,1,"bananas",FALSE,1,1497,"positive","nothing"
"5362",6140,261,"F",35,"English",28,2,"phones",FALSE,1,1013,"negative","item"
"5363",6141,261,"F",35,"English",29,3,"kites",FALSE,1,957,"negative","item"
"5364",6142,261,"F",35,"English",30,3,"pencils",TRUE,1,820,"negative","nothing"
"5365",6143,261,"F",35,"English",31,2,"rainboots",TRUE,1,1356,"negative","nothing"
"5366",6144,261,"F",35,"English",32,2,"bananas",FALSE,1,941,"negative","item"
"5367",6145,31,"M",25,"english",1,0,"crayons",FALSE,1,2136,"negative","item"
"5368",6146,31,"M",25,"english",2,3,"carrots",FALSE,1,2442,"negative","item"
"5369",6147,31,"M",25,"english",3,1,"ice cream cones",FALSE,1,1448,"negative","item"
"5370",6148,31,"M",25,"english",4,3,"bows",TRUE,1,1520,"positive","item"
"5371",6149,31,"M",25,"english",5,3,"presents",TRUE,1,1089,"positive","item"
"5372",615,502,"M",25,"English",7,2,"pencils",FALSE,1,661,"positive","nothing"
"5373",6150,31,"M",25,"english",6,0,"cars",FALSE,1,1228,"positive","nothing"
"5374",6151,31,"M",25,"english",7,1,"scissors",TRUE,1,975,"negative","nothing"
"5375",6152,31,"M",25,"english",8,3,"plants",FALSE,1,1319,"negative","item"
"5376",6153,31,"M",25,"english",9,3,"bananas",TRUE,1,1043,"negative","nothing"
"5377",6154,31,"M",25,"english",10,2,"guitars",FALSE,1,933,"negative","item"
"5378",6155,31,"M",25,"english",11,2,"cakes",FALSE,1,975,"negative","item"
"5379",6156,31,"M",25,"english",12,3,"daisies",FALSE,1,1127,"positive","nothing"
"5380",6157,31,"M",25,"english",13,1,"cats",TRUE,1,1526,"positive","item"
"5381",6158,31,"M",25,"english",14,2,"fish",FALSE,1,883,"positive","nothing"
"5382",6159,31,"M",25,"english",15,2,"keys",TRUE,1,2201,"negative","nothing"
"5383",616,502,"M",25,"English",8,0,"shovels",FALSE,1,1028,"negative","item"
"5384",6160,31,"M",25,"english",16,0,"rainboots",TRUE,1,760,"positive","item"
"5385",6161,31,"M",25,"english",17,3,"donuts",TRUE,1,1140,"negative","nothing"
"5386",6162,31,"M",25,"english",18,2,"forks",TRUE,1,714,"positive","item"
"5387",6163,31,"M",25,"english",19,0,"apples",FALSE,0,952,"negative","nothing"
"5388",6164,31,"M",25,"english",20,2,"buckets",FALSE,1,2262,"positive","nothing"
"5389",6165,31,"M",25,"english",21,0,"pencils",FALSE,1,2411,"negative","item"
"5390",6166,31,"M",25,"english",22,1,"kites",FALSE,1,3411,"positive","nothing"
"5391",6167,31,"M",25,"english",23,1,"balloons",FALSE,1,1384,"positive","nothing"
"5392",6168,31,"M",25,"english",24,2,"mittens",TRUE,1,2032,"negative","nothing"
"5393",6169,31,"M",25,"english",25,0,"shovels",FALSE,1,1613,"positive","nothing"
"5394",617,502,"M",25,"English",9,3,"crayons",TRUE,1,890,"negative","nothing"
"5395",6170,31,"M",25,"english",26,2,"phones",TRUE,1,832,"positive","item"
"5396",6171,31,"M",25,"english",27,0,"dogs",TRUE,1,711,"positive","item"
"5397",6172,31,"M",25,"english",28,0,"lollipops",TRUE,1,1355,"negative","nothing"
"5398",6173,31,"M",25,"english",29,1,"umbrellas",TRUE,1,1106,"negative","nothing"
"5399",6174,31,"M",25,"english",30,1,"cookies",TRUE,1,853,"positive","item"
"5400",6175,31,"M",25,"english",31,3,"purses",FALSE,1,2337,"positive","nothing"
"5401",6176,31,"M",25,"english",32,1,"flowers",FALSE,1,738,"negative","item"
"5402",6177,359,"F",45,"ENGLISH",1,0,"purses",FALSE,1,1335,"positive","nothing"
"5403",6178,359,"F",45,"ENGLISH",2,0,"daisies",TRUE,1,1320,"negative","nothing"
"5404",6179,359,"F",45,"ENGLISH",3,0,"carrots",TRUE,1,1492,"positive","item"
"5405",618,502,"M",25,"English",10,2,"scissors",FALSE,1,744,"negative","item"
"5406",6180,359,"F",45,"ENGLISH",4,1,"plants",FALSE,0,1282,"negative","nothing"
"5407",6181,359,"F",45,"ENGLISH",5,3,"balloons",FALSE,1,1521,"positive","nothing"
"5408",6182,359,"F",45,"ENGLISH",6,2,"bows",FALSE,1,1353,"positive","nothing"
"5409",6183,359,"F",45,"ENGLISH",7,2,"scissors",FALSE,1,1349,"negative","item"
"5410",6184,359,"F",45,"ENGLISH",8,1,"crayons",FALSE,1,1034,"negative","item"
"5411",6185,359,"F",45,"ENGLISH",9,2,"dogs",TRUE,1,1059,"positive","item"
"5412",6186,359,"F",45,"ENGLISH",10,2,"keys",FALSE,1,989,"negative","item"
"5413",6187,359,"F",45,"ENGLISH",11,2,"pencils",TRUE,1,1178,"positive","item"
"5414",6188,359,"F",45,"ENGLISH",12,0,"fish",TRUE,0,2805,"negative","item"
"5415",6189,359,"F",45,"ENGLISH",13,2,"cars",TRUE,1,1556,"negative","nothing"
"5416",619,502,"M",25,"English",11,0,"bows",TRUE,1,880,"positive","item"
"5417",6190,359,"F",45,"ENGLISH",14,1,"shovels",FALSE,1,1852,"negative","item"
"5418",6191,359,"F",45,"ENGLISH",15,0,"phones",TRUE,0,1469,"positive","nothing"
"5419",6192,359,"F",45,"ENGLISH",16,0,"cakes",TRUE,1,1180,"positive","item"
"5420",6193,359,"F",45,"ENGLISH",17,1,"flowers",TRUE,1,1092,"positive","item"
"5421",6194,359,"F",45,"ENGLISH",18,3,"ice cream cones",FALSE,1,2014,"negative","item"
"5422",6195,359,"F",45,"ENGLISH",19,3,"donuts",TRUE,1,1409,"negative","nothing"
"5423",6196,359,"F",45,"ENGLISH",20,3,"lollipops",TRUE,1,992,"negative","nothing"
"5424",6197,359,"F",45,"ENGLISH",21,2,"forks",FALSE,1,2732,"positive","nothing"
"5425",6198,359,"F",45,"ENGLISH",22,1,"cats",TRUE,1,1539,"positive","item"
"5426",6199,359,"F",45,"ENGLISH",23,3,"buckets",FALSE,1,1431,"positive","nothing"
"5427",62,483,"F",45,"English",30,3,"purses",TRUE,1,1626,"positive","item"
"5428",620,502,"M",25,"English",12,1,"forks",TRUE,1,823,"positive","item"
"5429",6200,359,"F",45,"ENGLISH",24,3,"mittens",TRUE,1,1433,"positive","item"
"5430",6201,359,"F",45,"ENGLISH",25,1,"cookies",FALSE,1,1754,"positive","nothing"
"5431",6202,359,"F",45,"ENGLISH",26,3,"guitars",FALSE,1,3270,"negative","item"
"5432",6203,359,"F",45,"ENGLISH",27,1,"presents",FALSE,1,2112,"positive","nothing"
"5433",6204,359,"F",45,"ENGLISH",28,0,"rainboots",FALSE,1,3517,"negative","item"
"5434",6205,359,"F",45,"ENGLISH",29,3,"bananas",TRUE,1,1117,"positive","item"
"5435",6206,359,"F",45,"ENGLISH",30,1,"umbrellas",TRUE,1,1566,"negative","nothing"
"5436",6207,359,"F",45,"ENGLISH",31,0,"apples",TRUE,1,1478,"negative","nothing"
"5437",6208,359,"F",45,"ENGLISH",32,2,"kites",TRUE,1,1713,"negative","nothing"
"5438",6209,213,"F",35,"English",1,0,"shovels",FALSE,1,1527,"negative","item"
"5439",621,502,"M",25,"English",13,1,"umbrellas",TRUE,1,1485,"negative","nothing"
"5440",6210,213,"F",35,"English",2,3,"buckets",FALSE,0,668,"negative","nothing"
"5441",6211,213,"F",35,"English",3,0,"flowers",TRUE,1,943,"positive","item"
"5442",6212,213,"F",35,"English",4,3,"phones",FALSE,1,1201,"positive","nothing"
"5443",6213,213,"F",35,"English",5,2,"lollipops",TRUE,1,549,"positive","item"
"5444",6214,213,"F",35,"English",6,0,"fish",TRUE,1,898,"negative","nothing"
"5445",6215,213,"F",35,"English",7,2,"guitars",FALSE,1,619,"negative","item"
"5446",6216,213,"F",35,"English",8,2,"donuts",TRUE,1,910,"negative","nothing"
"5447",6217,213,"F",35,"English",9,2,"bananas",TRUE,1,889,"positive","item"
"5448",6218,213,"F",35,"English",10,2,"apples",TRUE,1,1909,"negative","nothing"
"5449",6219,213,"F",35,"English",11,1,"ice cream cones",TRUE,1,1179,"negative","nothing"
"5450",622,502,"M",25,"English",14,1,"carrots",FALSE,1,1056,"negative","item"
"5451",6220,213,"F",35,"English",12,3,"kites",FALSE,1,957,"positive","nothing"
"5452",6221,213,"F",35,"English",13,3,"keys",TRUE,1,1270,"negative","nothing"
"5453",6222,213,"F",35,"English",14,1,"purses",FALSE,1,2005,"negative","item"
"5454",6223,213,"F",35,"English",15,2,"umbrellas",TRUE,0,980,"positive","nothing"
"5455",6224,213,"F",35,"English",16,3,"rainboots",TRUE,0,722,"negative","item"
"5456",6225,213,"F",35,"English",17,0,"cats",TRUE,1,1149,"positive","item"
"5457",6226,213,"F",35,"English",18,1,"cars",TRUE,1,603,"positive","item"
"5458",6227,213,"F",35,"English",19,0,"mittens",TRUE,1,1231,"negative","nothing"
"5459",6228,213,"F",35,"English",20,2,"daisies",FALSE,1,913,"negative","item"
"5460",6229,213,"F",35,"English",21,1,"presents",FALSE,1,752,"positive","nothing"
"5461",623,502,"M",25,"English",15,3,"mittens",FALSE,1,1491,"negative","item"
"5462",6230,213,"F",35,"English",22,3,"scissors",TRUE,1,500,"positive","item"
"5463",6231,213,"F",35,"English",23,1,"dogs",TRUE,1,766,"negative","nothing"
"5464",6232,213,"F",35,"English",24,1,"cakes",TRUE,1,564,"positive","item"
"5465",6233,213,"F",35,"English",25,1,"carrots",FALSE,1,748,"positive","nothing"
"5466",6234,213,"F",35,"English",26,0,"bows",FALSE,1,803,"positive","nothing"
"5467",6235,213,"F",35,"English",27,3,"plants",TRUE,1,1193,"positive","item"
"5468",6236,213,"F",35,"English",28,0,"balloons",FALSE,1,823,"negative","item"
"5469",6237,213,"F",35,"English",29,0,"pencils",FALSE,1,766,"positive","nothing"
"5470",6238,213,"F",35,"English",30,3,"cookies",FALSE,1,944,"negative","item"
"5471",6239,213,"F",35,"English",31,2,"forks",FALSE,1,1216,"positive","nothing"
"5472",624,502,"M",25,"English",16,0,"lollipops",TRUE,1,1252,"negative","nothing"
"5473",6240,213,"F",35,"English",32,1,"crayons",FALSE,1,1271,"negative","item"
"5474",6241,365,"F",35,"english",1,0,"scissors",TRUE,1,2868,"negative","nothing"
"5475",6242,365,"F",35,"english",2,3,"keys",TRUE,1,1532,"negative","nothing"
"5476",6243,365,"F",35,"english",3,1,"purses",TRUE,1,1214,"negative","nothing"
"5477",6244,365,"F",35,"english",4,3,"mittens",FALSE,1,1727,"negative","item"
"5478",6245,365,"F",35,"english",5,1,"crayons",TRUE,1,1309,"positive","item"
"5479",6246,365,"F",35,"english",6,2,"carrots",FALSE,1,1887,"positive","nothing"
"5480",6247,365,"F",35,"english",7,1,"guitars",FALSE,1,1695,"negative","item"
"5481",6248,365,"F",35,"english",8,0,"cats",TRUE,1,1789,"positive","item"
"5482",6249,365,"F",35,"english",9,0,"balloons",FALSE,1,1695,"positive","nothing"
"5483",625,502,"M",25,"English",17,2,"cakes",TRUE,1,1126,"negative","nothing"
"5484",6250,365,"F",35,"english",10,3,"rainboots",FALSE,1,1662,"negative","item"
"5485",6251,365,"F",35,"english",11,3,"apples",FALSE,1,1726,"positive","nothing"
"5486",6252,365,"F",35,"english",12,1,"presents",TRUE,0,2719,"positive","nothing"
"5487",6253,365,"F",35,"english",13,3,"plants",TRUE,1,1598,"negative","nothing"
"5488",6254,365,"F",35,"english",14,2,"cars",TRUE,1,1663,"positive","item"
"5489",6255,365,"F",35,"english",15,1,"bananas",TRUE,1,1599,"positive","item"
"5490",6256,365,"F",35,"english",16,2,"bows",FALSE,1,4991,"positive","nothing"
"5491",6257,365,"F",35,"english",17,0,"flowers",FALSE,1,1438,"negative","item"
"5492",6258,365,"F",35,"english",18,2,"ice cream cones",FALSE,1,1502,"negative","item"
"5493",6259,365,"F",35,"english",19,3,"umbrellas",TRUE,1,1535,"positive","item"
"5494",626,502,"M",25,"English",18,2,"balloons",FALSE,1,1781,"negative","item"
"5495",6260,365,"F",35,"english",20,2,"dogs",FALSE,1,2015,"negative","item"
"5496",6261,365,"F",35,"english",21,3,"lollipops",TRUE,1,638,"positive","item"
"5497",6262,365,"F",35,"english",22,0,"forks",FALSE,1,1439,"negative","item"
"5498",6263,365,"F",35,"english",23,0,"pencils",FALSE,1,2364,"positive","nothing"
"5499",6264,365,"F",35,"english",24,1,"phones",TRUE,1,2590,"negative","nothing"
"5500",6265,365,"F",35,"english",25,0,"cookies",TRUE,1,2400,"positive","item"
"5501",6266,365,"F",35,"english",26,0,"shovels",TRUE,1,3613,"negative","nothing"
"5502",6267,365,"F",35,"english",27,2,"donuts",TRUE,1,1694,"negative","nothing"
"5503",6268,365,"F",35,"english",28,1,"daisies",FALSE,1,3135,"negative","item"
"5504",6269,365,"F",35,"english",29,2,"fish",TRUE,1,3070,"positive","item"
"5505",627,502,"M",25,"English",19,3,"fish",TRUE,1,1070,"negative","nothing"
"5506",6270,365,"F",35,"english",30,1,"buckets",FALSE,1,2845,"positive","nothing"
"5507",6271,365,"F",35,"english",31,3,"cakes",FALSE,1,6815,"positive","nothing"
"5508",6272,365,"F",35,"english",32,2,"kites",TRUE,1,1980,"negative","nothing"
"5509",6273,368,"M",45,"english",1,0,"cookies",FALSE,1,1783,"negative","item"
"5510",6274,368,"M",45,"english",2,0,"shovels",TRUE,1,1596,"positive","item"
"5511",6275,368,"M",45,"english",3,1,"presents",TRUE,1,2017,"negative","nothing"
"5512",6276,368,"M",45,"english",4,0,"apples",FALSE,1,2495,"negative","item"
"5513",6277,368,"M",45,"english",5,0,"balloons",TRUE,1,2580,"negative","nothing"
"5514",6278,368,"M",45,"english",6,2,"umbrellas",TRUE,1,1316,"positive","item"
"5515",6279,368,"M",45,"english",7,3,"crayons",FALSE,1,1356,"negative","item"
"5516",628,502,"M",25,"English",20,3,"buckets",FALSE,1,1558,"negative","item"
"5517",6280,368,"M",45,"english",8,1,"flowers",FALSE,1,1266,"negative","item"
"5518",6281,368,"M",45,"english",9,3,"carrots",TRUE,1,1481,"positive","item"
"5519",6282,368,"M",45,"english",10,0,"keys",FALSE,1,3564,"positive","nothing"
"5520",6283,368,"M",45,"english",11,2,"dogs",TRUE,1,818,"positive","item"
"5521",6284,368,"M",45,"english",12,1,"daisies",TRUE,1,654,"positive","item"
"5522",6285,368,"M",45,"english",13,2,"pencils",FALSE,1,682,"positive","nothing"
"5523",6286,368,"M",45,"english",14,2,"ice cream cones",FALSE,1,1516,"positive","nothing"
"5524",6287,368,"M",45,"english",15,1,"purses",TRUE,1,1628,"negative","nothing"
"5525",6288,368,"M",45,"english",16,2,"lollipops",TRUE,1,1146,"negative","nothing"
"5526",6289,368,"M",45,"english",17,3,"cars",TRUE,1,915,"negative","nothing"
"5527",629,502,"M",25,"English",21,3,"daisies",TRUE,1,1441,"positive","item"
"5528",6290,368,"M",45,"english",18,0,"phones",TRUE,1,601,"positive","item"
"5529",6291,368,"M",45,"english",19,1,"guitars",FALSE,1,1010,"positive","nothing"
"5530",6292,368,"M",45,"english",20,3,"scissors",FALSE,1,747,"negative","item"
"5531",6293,368,"M",45,"english",21,1,"buckets",FALSE,1,816,"positive","nothing"
"5532",6294,368,"M",45,"english",22,2,"bows",TRUE,0,1259,"negative","item"
"5533",6295,368,"M",45,"english",23,3,"kites",FALSE,1,1122,"positive","nothing"
"5534",6296,368,"M",45,"english",24,3,"bananas",TRUE,1,828,"negative","nothing"
"5535",6297,368,"M",45,"english",25,1,"cats",TRUE,1,847,"positive","item"
"5536",6298,368,"M",45,"english",26,2,"cakes",FALSE,1,1315,"negative","item"
"5537",6299,368,"M",45,"english",27,0,"fish",TRUE,1,1747,"negative","nothing"
"5538",63,483,"F",45,"English",31,1,"donuts",FALSE,1,1351,"positive","nothing"
"5539",630,502,"M",25,"English",22,3,"keys",FALSE,1,816,"positive","nothing"
"5540",6300,368,"M",45,"english",28,2,"forks",TRUE,1,1713,"negative","nothing"
"5541",6301,368,"M",45,"english",29,0,"mittens",FALSE,1,1609,"positive","nothing"
"5542",6302,368,"M",45,"english",30,3,"plants",FALSE,1,893,"positive","nothing"
"5543",6303,368,"M",45,"english",31,1,"donuts",FALSE,1,1119,"negative","item"
"5544",6304,368,"M",45,"english",32,3,"rainboots",TRUE,1,1605,"positive","item"
"5545",6305,329,"M",25,"english",1,2,"cats",FALSE,1,1222,"positive","nothing"
"5546",6306,329,"M",25,"english",2,3,"cookies",TRUE,1,1362,"negative","nothing"
"5547",6307,329,"M",25,"english",3,2,"plants",FALSE,1,1059,"negative","item"
"5548",6308,329,"M",25,"english",4,1,"mittens",TRUE,1,1093,"positive","item"
"5549",6309,329,"M",25,"english",5,3,"lollipops",FALSE,1,1223,"positive","nothing"
"5550",631,502,"M",25,"English",23,3,"dogs",TRUE,1,970,"positive","item"
"5551",6310,329,"M",25,"english",6,2,"umbrellas",TRUE,1,1026,"positive","item"
"5552",6311,329,"M",25,"english",7,3,"carrots",TRUE,1,1222,"negative","nothing"
"5553",6312,329,"M",25,"english",8,0,"fish",FALSE,1,842,"negative","item"
"5554",6313,329,"M",25,"english",9,0,"cars",TRUE,1,1210,"positive","item"
"5555",6314,329,"M",25,"english",10,2,"shovels",FALSE,1,1536,"negative","item"
"5556",6315,329,"M",25,"english",11,0,"ice cream cones",FALSE,1,2160,"positive","nothing"
"5557",6316,329,"M",25,"english",12,2,"pencils",FALSE,1,1036,"positive","nothing"
"5558",6317,329,"M",25,"english",13,1,"kites",TRUE,1,1410,"negative","nothing"
"5559",6318,329,"M",25,"english",14,3,"keys",FALSE,1,997,"negative","item"
"5560",6319,329,"M",25,"english",15,0,"buckets",FALSE,1,1217,"positive","nothing"
"5561",632,502,"M",25,"English",24,3,"plants",FALSE,1,1751,"positive","nothing"
"5562",6320,329,"M",25,"english",16,0,"dogs",TRUE,1,1148,"positive","item"
"5563",6321,329,"M",25,"english",17,1,"apples",FALSE,1,1035,"negative","item"
"5564",6322,329,"M",25,"english",18,3,"rainboots",TRUE,1,1075,"positive","item"
"5565",6323,329,"M",25,"english",19,2,"purses",TRUE,1,1430,"positive","item"
"5566",6324,329,"M",25,"english",20,1,"donuts",FALSE,1,889,"positive","nothing"
"5567",6325,329,"M",25,"english",21,2,"phones",TRUE,1,1044,"negative","nothing"
"5568",6326,329,"M",25,"english",22,0,"daisies",TRUE,1,2008,"negative","nothing"
"5569",6327,329,"M",25,"english",23,3,"bows",FALSE,1,1284,"negative","item"
"5570",6328,329,"M",25,"english",24,1,"scissors",FALSE,1,990,"positive","nothing"
"5571",6329,329,"M",25,"english",25,2,"forks",TRUE,1,1286,"negative","nothing"
"5572",633,502,"M",25,"English",25,0,"donuts",FALSE,1,985,"negative","item"
"5573",6330,329,"M",25,"english",26,0,"guitars",TRUE,1,1112,"negative","nothing"
"5574",6331,329,"M",25,"english",27,1,"flowers",TRUE,1,833,"positive","item"
"5575",6332,329,"M",25,"english",28,0,"crayons",FALSE,1,866,"negative","item"
"5576",6333,329,"M",25,"english",29,1,"cakes",TRUE,1,1356,"negative","nothing"
"5577",6334,329,"M",25,"english",30,3,"presents",TRUE,1,1256,"positive","item"
"5578",6335,329,"M",25,"english",31,1,"balloons",FALSE,1,725,"negative","item"
"5579",6336,329,"M",25,"english",32,3,"bananas",FALSE,1,1162,"positive","nothing"
"5580",6337,208,"M",35,"English",1,1,"keys",TRUE,1,988,"positive","item"
"5581",6338,208,"M",35,"English",2,0,"pencils",FALSE,1,1746,"positive","nothing"
"5582",6339,208,"M",35,"English",3,0,"purses",FALSE,1,980,"negative","item"
"5583",634,502,"M",25,"English",26,1,"presents",TRUE,1,1209,"negative","nothing"
"5584",6340,208,"M",35,"English",4,2,"bows",FALSE,1,1022,"positive","nothing"
"5585",6341,208,"M",35,"English",5,3,"dogs",TRUE,1,821,"positive","item"
"5586",6342,208,"M",35,"English",6,3,"shovels",FALSE,1,684,"positive","nothing"
"5587",6343,208,"M",35,"English",7,1,"presents",FALSE,1,974,"negative","item"
"5588",6344,208,"M",35,"English",8,3,"scissors",TRUE,1,1357,"negative","nothing"
"5589",6345,208,"M",35,"English",9,1,"cats",FALSE,1,1142,"negative","item"
"5590",6346,208,"M",35,"English",10,1,"buckets",TRUE,1,1222,"negative","nothing"
"5591",6347,208,"M",35,"English",11,1,"flowers",TRUE,1,654,"positive","item"
"5592",6348,208,"M",35,"English",12,0,"apples",FALSE,1,1005,"negative","item"
"5593",6349,208,"M",35,"English",13,3,"forks",TRUE,1,869,"negative","nothing"
"5594",635,502,"M",25,"English",27,1,"rainboots",TRUE,1,1266,"positive","item"
"5595",6350,208,"M",35,"English",14,0,"umbrellas",TRUE,1,1271,"negative","nothing"
"5596",6351,208,"M",35,"English",15,0,"kites",FALSE,1,1399,"positive","nothing"
"5597",6352,208,"M",35,"English",16,0,"lollipops",TRUE,1,654,"positive","item"
"5598",6353,208,"M",35,"English",17,0,"phones",TRUE,1,1247,"negative","nothing"
"5599",6354,208,"M",35,"English",18,2,"daisies",TRUE,1,871,"negative","nothing"
"5600",6355,208,"M",35,"English",19,1,"mittens",FALSE,1,774,"positive","nothing"
"5601",6356,208,"M",35,"English",20,1,"balloons",TRUE,1,931,"negative","nothing"
"5602",6357,208,"M",35,"English",21,1,"cars",FALSE,1,2591,"positive","nothing"
"5603",6358,208,"M",35,"English",22,2,"rainboots",FALSE,1,1951,"positive","nothing"
"5604",6359,208,"M",35,"English",23,3,"guitars",TRUE,1,878,"positive","item"
"5605",636,502,"M",25,"English",28,0,"apples",FALSE,1,1553,"positive","nothing"
"5606",6360,208,"M",35,"English",24,3,"plants",FALSE,1,2303,"negative","item"
"5607",6361,208,"M",35,"English",25,2,"cakes",FALSE,1,1413,"negative","item"
"5608",6362,208,"M",35,"English",26,2,"bananas",TRUE,1,2181,"negative","nothing"
"5609",6363,208,"M",35,"English",27,3,"ice cream cones",FALSE,1,2062,"positive","nothing"
"5610",6364,208,"M",35,"English",28,2,"carrots",TRUE,1,839,"positive","item"
"5611",6365,208,"M",35,"English",29,2,"cookies",TRUE,1,1038,"positive","item"
"5612",6366,208,"M",35,"English",30,2,"donuts",FALSE,1,1326,"negative","item"
"5613",6367,208,"M",35,"English",31,3,"fish",FALSE,1,1310,"negative","item"
"5614",6368,208,"M",35,"English",32,0,"crayons",TRUE,1,2532,"positive","item"
"5615",6369,341,"M",35,"English",1,3,"phones",TRUE,1,1217,"negative","nothing"
"5616",637,502,"M",25,"English",29,2,"guitars",TRUE,1,612,"positive","item"
"5617",6370,341,"M",35,"English",2,0,"buckets",FALSE,1,1014,"negative","item"
"5618",6371,341,"M",35,"English",3,2,"mittens",FALSE,1,764,"negative","item"
"5619",6372,341,"M",35,"English",4,1,"shovels",TRUE,1,1373,"positive","item"
"5620",6373,341,"M",35,"English",5,1,"ice cream cones",TRUE,1,1029,"negative","nothing"
"5621",6374,341,"M",35,"English",6,1,"kites",TRUE,1,1342,"negative","nothing"
"5622",6375,341,"M",35,"English",7,1,"cats",FALSE,1,1045,"positive","nothing"
"5623",6376,341,"M",35,"English",8,1,"purses",TRUE,1,671,"positive","item"
"5624",6377,341,"M",35,"English",9,3,"balloons",FALSE,0,1029,"positive","item"
